"","AMT","ARE","AVB","BXP","CBRE","CCI","CPT","CSGP","DLR","DOC","EQIX","EQR","ESS","EXR","FRT","HST","INVH","IRM","KIM","MAA","O","PLD","PSA","REG","SBAC","SPG","UDR","VICI","VTR","WELL","WY"
"302","241.486511230469","143.484451293945","190.251800537109","71.4601974487305","78.8099975585938","155.636489868164","121.98796081543","69.7099990844727","115.259658813477","24.1074085235596","636.846862792969","69.1647567749023","247.985076904297","187.009506225586","95.1713790893555","16.3612232208252","34.0996208190918","49.2222785949707","19.6813507080078","158.444213867188","63.2107238769531","119.738151550293","311.387390136719","57.3734016418457","317.681182861328","93.1972045898438","42.1352653503418","30.2561588287354","44.2924270629883","72.7052230834961","31.630126953125"
"303","242.105941772461","142.943954467773","188.191070556641","71.1199569702148","78.9599990844727","156.240097045898","120.229103088379","69.6399993896484","115.092102050781","24.070728302002","638.283935546875","68.6581268310547","246.802536010742","184.833145141602","93.8279342651367","16.2696647644043","34.345760345459","48.8785209655762","19.3508796691895","156.42366027832","62.8041648864746","118.651779174805","309.823455810547","56.5095977783203","318.297698974609","91.5719299316406","42.1446495056152","30.1647243499756","44.5811920166016","73.2210693359375","31.7883186340332"
"304","245.52717590332","141.406448364258","191.047988891602","71.5586929321289","77.4899978637695","157.310180664062","120.781097412109","69.9899978637695","113.574668884277","24.1074085235596","634.33203125","69.6150970458984","249.540023803711","186.888626098633","93.8464660644531","15.9034357070923","34.6013641357422","49.4917068481445","19.5528316497803","157.651123046875","62.9605293273926","118.451675415039","316.332153320312","56.5653266906738","319.423095703125","90.9882659912109","42.7645606994629","30.2744483947754","44.8978996276855","73.1541976928711","31.8444538116455"
"305","239.056396484375","140.139129638672","189.68977355957","72.1138305664062","77.1399993896484","153.432281494141","118.526390075684","70.8899993896484","110.11157989502","23.7131042480469","612.834838867188","69.2398147583008","247.659194946289","185.642318725586","93.3646697998047","15.8027257919312","34.5256271362305","48.432559967041","19.4885749816895","155.054580688477","62.2614898681641","116.155044555664","311.846282958984","56.175220489502","311.408172607422","90.2699127197266","42.5673179626465","29.872127532959","44.106128692627","72.4377517700195","31.6854152679443"
"306","242.22981262207","142.263748168945","194.017303466797","72.5525665283203","76.9499969482422","154.776763916016","121.707298278809","76.1999969482422","111.061134338379","23.9973678588867","613.495178222656","70.2906188964844","251.197448730469","188.311614990234","95.6068420410156","15.5646781921387","36.1444625854492","48.0609397888184","19.5436553955078","158.066543579102","62.3166732788086","117.975189208984","317.83056640625","56.9740142822266","312.739166259766","90.7278671264648","43.2811584472656","30.3293056488037","44.7674903869629","72.8676147460938","31.3954086303711"
"307","247.299713134766","143.819900512695","197.127136230469","74.2000579833984","79.4800033569336","158.846710205078","122.493179321289","78.0699996948242","113.518821716309","24.565896987915","628.4091796875","71.5384292602539","255.499221801758","190.776306152344","96.4592361450195","16.1506385803223","36.8071479797363","49.0085868835449","19.9659214019775","160.549758911133","62.7949638366699","120.672035217285","320.555755615234","57.791374206543","320.166931152344","92.90087890625","44.0513534545898","30.6310443878174","45.6058349609375","74.1954345703125","31.7041244506836"
"308","249.367691040039","146.242691040039","198.419784545898","76.6802597045898","79.75","159.349746704102","124.560775756836","78.5599975585938","114.189086914062","24.4466876983643","632.001708984375","72.0356750488281","256.318603515625","189.232406616211","94.9304809570312","16.178108215332","36.7976722717285","49.0550384521484","20.0864791870117","162.39094543457","61.0381355285645","121.891815185547","317.839904785156","57.3548278808594","322.173065185547","93.6589889526367","44.2955627441406","30.557897567749","45.1866645812988","72.9535903930664","31.7415428161621"
"309","249.291412353516","148.01318359375","200.883285522461","76.8235321044922","81.1699981689453","159.642395019531","126.151214599609","78.4199981689453","115.855476379395","25.0885753631592","638.788696289062","72.4484939575195","259.093383789062","187.735000610352","96.3017272949219","16.6999816894531","37.4414215087891","51.3126907348633","20.4110507965088","163.061294555664","61.4336624145508","123.530883789062","317.624542236328","57.8471031188965","323.699737548828","94.7824554443359","45.0657539367676","30.8322048187256","46.2019882202148","74.1190032958984","32.3870429992676"
"310","252.626922607422","149.355010986328","200.658462524414","78.0859985351562","81.6800003051758","161.727676391602","126.357055664062","78.4400024414062","117.996635437012","25.2536334991455","646.148620605469","72.7674865722656","259.205078125","186.051544189453","97.4969253540039","16.9288749694824","37.971565246582","52.5297737121582","20.6799850463867","164.194320678711","62.1787033081055","124.07405090332","317.952301025391","58.6923332214355","326.253936767578","96.1342697143555","44.8966865539551","31.1247959136963","47.0310173034668","74.759033203125","32.3309135437012"
"311","242.65869140625","143.251480102539","194.69172668457","75.6774291992188","78.4899978637695","154.685317993164","123.79362487793","76.6399993896484","111.871047973633","24.565896987915","617.796508789062","70.3562850952148","249.651809692383","180.898971557617","93.5592498779297","16.3703765869141","36.8355445861816","50.9038963317871","19.7340831756592","159.945465087891","60.6242332458496","119.194961547852","308.795562744141","55.4971809387207","310.742706298828","91.7134704589844","43.3656921386719","30.3018779754639","45.6617240905762","71.8454895019531","30.2728080749512"
"312","239.980804443359","141.630096435547","192.097091674805","74.9611282348633","78.1399993896484","153.615081787109","122.334121704102","73.9700012207031","109.171852111816","24.2266159057617","608.484924316406","69.6244888305664","246.364974975586","179.633575439453","92.9662704467773","16.7732257843018","36.1728591918945","51.0063247680664","19.307502746582","158.340377807617","60.1643333435059","116.116554260254","305.865783691406","55.2859878540039","309.460723876953","91.3663711547852","42.8960647583008","30.3750267028809","45.1028289794922","70.6705093383789","29.6366691589355"
"313","233.538589477539","140.605056762695","188.575134277344","74.1105117797852","78.2300033569336","149.094268798828","120.80916595459","72.4899978637695","105.23120880127","23.5663890838623","598.42578125","68.4235763549805","242.957046508789","174.947067260742","92.6327362060547","16.5992679595947","35.2167129516602","50.273365020752","19.1776733398438","156.659698486328","58.3431167602539","111.455787658691","295.484344482422","54.863597869873","300.927124023438","90.9188079833984","42.1540451049805","30.2744483947754","44.0968208312988","69.485969543457","29.3092422485352"
"314","234.329574584961","140.390747070312","189.193328857422","74.7014694213867","76.1100006103516","150.588912963867","120.687538146973","70.4499969482422","105.40990447998","23.5847282409668","606.610961914062","68.5924606323242","243.078094482422","172.641357421875","92.9662704467773","16.2696647644043","34.8948364257812","51.9554138183594","19.2333126068115","156.688034057617","59.1525421142578","109.010299682617","295.003936767578","55.3704681396484","305.086273193359","91.0649566650391","41.9286231994629","30.557897567749","44.7116012573242","69.5624008178711","28.7479400634766"
"315","235.863876342773","138.862533569336","186.992111206055","73.4031829833984","76.8899993896484","150.773422241211","119.649063110352","72.0699996948242","104.535255432129","23.3004665374756","607.785888671875","67.823112487793","239.78190612793","170.879196166992","92.8828811645508","16.3154449462891","34.7717666625977","52.7917327880859","19.3445949554443","155.904357910156","58.8398170471191","108.175979614258","294.391571044922","55.2484436035156","304.959045410156","91.5947189331055","41.0926780700684","30.6676235198975","44.2365417480469","68.0530776977539","29.6647357940674"
"316","226.715225219727","134.874267578125","180.66943359375","71.2094879150391","74.9800033569336","148.854385375977","116.112632751465","70.7799987792969","103.218551635742","22.6127319335938","598.600402832031","65.5432739257812","233.804138183594","167.85173034668","89.2046356201172","16.2055740356445","33.7966842651367","47.5952568054199","18.7789115905762","151.041793823242","58.0303840637207","106.382629394531","288.531951904297","53.380542755127","295.965484619141","89.8044815063477","39.7307548522949","30.1555767059326","43.2305297851562","66.4482269287109","27.8966369628906"
"317","223.141510009766","131.612838745117","177.006927490234","69.3650054931641","73.0100021362305","146.132675170898","114.559608459473","69.6500015258789","102.315689086914","22.4109935760498","602.193054199219","64.4455642700195","230.573150634766","166.145843505859","87.4149322509766","15.3815612792969","33.0109329223633","47.1254043579102","18.3615989685059","148.889022827148","57.5244903564453","104.100204467773","284.245635986328","52.4700622558594","293.841918945312","87.3657379150391","39.448974609375","29.62815284729","42.4015007019043","65.9037399291992","28.0276050567627"
"318","221.835952758789","132.386260986328","176.547958374023","69.6963119506836","72.1999969482422","144.93327331543","114.858985900879","70.0999984741211","101.017822265625","22.5118618011475","591.570678710938","64.586311340332","230.973526000977","163.558898925781","84.7631454467773","14.8230657577515","33.1340026855469","45.0486907958984","17.7773666381836","149.955978393555","57.4877014160156","104.090599060059","281.589080810547","51.0433311462402","288.978149414062","84.1962585449219","39.4583625793457","29.1377449035645","41.4979553222656","65.1968383789062","27.5130805969238"
"319","218.05256652832","133.299453735352","176.866455078125","69.0426788330078","70.6600036621094","141.768707275391","114.091819763184","69.5699996948242","97.1900253295898","22.2642765045166","575.909057617188","64.7519912719727","230.992172241211","161.899856567383","84.7256546020508","14.4843053817749","33.1623992919922","43.7895050048828","17.4435195922852","149.342254638672","56.8530426025391","104.148147583008","277.971588134766","51.3624725341797","288.46923828125","82.3694839477539","39.7964973449707","28.5733089447021","40.4546852111816","63.7257308959961","27.1201705932617"
"320","210.962371826172","129.954162597656","172.529556274414","66.7146911621094","69.0299987792969","139.093139648438","111.069946289062","69.5899963378906","95.7228698730469","21.4940147399902","564.704040527344","62.7542381286621","224.381210327148","159.134826660156","82.4861755371094","14.2096347808838","32.4997253417969","42.0322952270508","16.7294578552246","145.678802490234","56.0160179138184","99.8901519775391","273.967834472656","50.0202102661133","280.3564453125","79.7937316894531","38.4157867431641","28.2124423980713","38.6662216186523","62.8277740478516","26.3811264038086"
"321","210.228591918945","128.528427124023","170.290863037109","65.9536285400391","68.5299987792969","136.675903320312","109.76016998291","70.0100021362305","91.9138946533203","20.9071464538574","551.207580566406","62.1672210693359","221.932373046875","156.501022338867","82.3737487792969","14.4293718338013","32.0926475524902","40.9610481262207","16.8407402038574","143.082275390625","54.7190895080566","98.0872192382812","270.830841064453","49.5415000915527","278.134948730469","81.319091796875","38.087043762207","28.3604946136475","37.6415824890137","61.4330902099609","26.0162792205811"
"322","210.666961669922","131.594161987305","174.609024047852","68.4964904785156","70.1800003051758","138.456558227539","112.604286193848","72.2300033569336","93.8324890136719","21.4023151397705","559.761901855469","63.7957305908203","227.844955444336","159.969039916992","85.1004791259766","15.1526708602905","32.6511917114258","42.2014350891113","17.2858695983887","147.113952636719","55.5285224914551","99.6695785522461","275.616455078125","51.0245513916016","285.278930664062","84.5159530639648","39.1671981811523","28.5733089447021","38.4240303039551","62.4934310913086","26.3717708587646"
"323","203.672058105469","130.090682983398","171.472427368164","67.734619140625","67.7900009155273","133.086944580078","111.472763061523","70.6900024414062","91.142692565918","20.7054100036621","545.090576171875","62.6974296569824","224.237014770508","158.244415283203","83.1983261108398","14.5624256134033","32.0737190246582","41.167781829834","16.7665519714355","145.046173095703","53.302604675293","97.0419082641602","270.830841064453","49.9075698852539","276.236419677734","81.4104309082031","38.5848503112793","27.1946105957031","36.933650970459","60.4969367980957","25.9601497650146"
"324","204.60595703125","131.735153198242","174.013824462891","67.9976501464844","67.5100021362305","133.363723754883","112.632553100586","69.6500015258789","93.2775955200195","21.0171852111816","552.324279785156","63.6442337036133","227.591278076172","161.881118774414","84.4445571899414","14.6454277038574","31.969575881958","41.3181266784668","17.0725784301758","146.415267944336","53.7626266479492","97.4350967407227","275.842559814453","50.5458488464355","278.565521240234","81.9767303466797","39.176586151123","27.6202507019043","37.8475685119629","61.4426536560059","26.7179069519043"
"325","206.959854125977","135.399932861328","176.309585571289","68.6960372924805","70.2799987792969","136.279174804688","115.150177001953","71.9899978637695","94.4720230102539","21.7874488830566","562.092224121094","64.4679565429688","231.885131835938","162.715316772461","85.3534622192383","15.0973348617554","33.0677337646484","42.8874092102051","17.3786067962646","149.738815307617","54.7048645019531","100.081962585449","276.91650390625","50.9682388305664","282.754058837891","83.1001968383789","39.599250793457","28.2587089538574","38.2621307373047","62.4552230834961","27.4756622314453"
"326","209.733032226562","136.771865844727","177.764495849609","69.8025741577148","73.4800033569336","138.724090576172","116.111961364746","73.7699966430664","96.1272735595703","21.8974857330322","570.762939453125","64.8372116088867","230.682464599609","168.217269897461","87.6585540771484","15.5400171279907","33.1718673706055","44.7104110717773","17.9350166320801","149.58772277832","55.6748008728027","101.645141601562","279.789733886719","52.6296310424805","287.148101806641","87.5666809082031","39.8152847290039","29.0174579620361","38.4882507324219","61.4999580383301","27.9621238708496"
"327","204.072311401367","132.825180053711","172.426635742188","67.5713577270508","72.9400024414062","134.489288330078","112.604278564453","74.4000015258789","93.1083068847656","21.356466293335","561.616394042969","62.9909400939941","222.066650390625","166.942565917969","87.1994171142578","15.4293460845947","32.4334487915039","44.2123718261719","17.8979225158691","144.942337036133","54.9819793701172","101.11767578125","276.888214111328","52.2823371887207","277.068267822266","87.4753341674805","38.5848503112793","29.0267143249512","37.5554885864258","59.5321159362793","27.887279510498"
