"","ABNB","AMZN","APTV","AZO","BBWI","BBY","BKNG","BWA","CCL","CMG","CZR","DECK","DHI","DPZ","DRI","EBAY","ETSY","EXPE","F","GM","GPC","GRMN","HAS","HD","HLT","KMX","LEN","LKQ","LOW","LULU","LVS","MAR","MCD","MGM","MHK","NCLH","NKE","NVR","ORLY","PHM","POOL","RCL","RL","ROST","SBUX","TJX","TPR","TSCO","TSLA","ULTA","VFC","WYNN","YUM"
"397","101.269996643066","96.0500030517578","102.550003051758","2355.8798828125","44.6949577331543","79.4040374755859","2328.0625","38.3129692077637","10.8800001144409","1551.5400390625","48.2799987792969","420","94.2935028076172","338.242492675781","144.129592895508","45.4551315307617","132.509994506836","106.550003051758","11.1648054122925","36.1148681640625","163.231201171875","94.6890563964844","61.3215637207031","316.768035888672","135.546112060547","67.4400024414062","97.1428451538086","56.3204154968262","204.203079223633","323.820007324219","53.825740814209","158.969650268555","266.525146484375","38.9700012207031","111.180000305176","16","126.054443359375","4989.72021484375","809.739990234375","50.522819519043","348.692443847656","64.1600036621094","115.928482055664","118.063552856445","103.931037902832","80.0246963500977","41.7925300598145","213.809539794922","131.490005493164","494.589996337891","28.99196434021","97.0166549682617","127.286041259766"
"398","101.110000610352","95.4599990844727","102.639999389648","2344.92993164062","44.3539962768555","78.0307846069336","2290.58813476562","37.9666404724121","10.4300003051758","1512.0400390625","47.1699981689453","420.339996337891","93.6507720947266","340.492919921875","141.68244934082","44.6873397827148","131.440002441406","103.870002746582","10.9356918334961","35.9471549987793","160.964920043945","93.5754165649414","60.1498756408691","313.054260253906","133.893966674805","63.4099998474121","95.9430618286133","54.6178588867188","203.208953857422","318.070007324219","53.7565422058105","157.784713745117","258.678497314453","38.2799987792969","112.620002746582","15.5299997329712","124.372276306152","4999.16015625","805.080017089844","50.4238891601562","354.287719726562","62.2200012207031","115.58829498291","115.717269897461","102.227249145508","78.3172302246094","41.9074821472168","209.650283813477","128.779998779297","500.079986572266","28.4710369110107","97.3630981445312","125.713645935059"
"399","99.0999984741211","93.6800003051758","101.099998474121","2327.5400390625","43.1070594787598","76.6763305664062","2309.48974609375","37.8367652893066","10.1199998855591","1504.14001464844","45.5200004577637","416.940002441406","90.990852355957","342.821960449219","140.628143310547","44.259708404541","128.970001220703","107.069999694824","10.7330169677734","35.2467613220215","156.287033081055","92.3261947631836","57.6846389770508","300.665130615234","134.421447753906","62.189998626709","94.1138916015625","53.518497467041","197.000610351562","307.940002441406","53.7466583251953","159.009155273438","256.286560058594","38.1599998474121","111.370002746582","14.7799997329712","122.503196716309","4928.89990234375","793.72998046875","49.6423530578613","339.639434814453","60.7799987792969","114.052558898926","114.110359191895","101.506790161133","77.9247360229492","40.8825416564941","201.966461181641","127.169998168945","488.119995117188","26.9177284240723","97.9273376464844","123.106010437012"
"400","101.279998779297","97.25","104.080001831055","2326.61010742188","43.8474235534668","77.7580184936523","2338.30615234375","38.4428405761719","10.4700002670288","1555.18994140625","47.5200004577637","418","93.42333984375","342.025970458984","142.552993774414","45.3482246398926","131.820007324219","111.300003051758","10.9268808364868","34.8719024658203","156.645401000977","93.788459777832","59.3531227111816","304.649719238281","138.064178466797","66.0800018310547","95.0874938964844","54.442741394043","199.339706420898","312.799987792969","53.9443626403809","164.815353393555","261.148223876953","39.0499992370605","114.599998474121","15.4499998092651","124.559188842773","5024.06982421875","793.380004882812","50.166675567627","347.480743408203","62.9900016784668","117.658638000488","114.090644836426","102.266189575195","78.0522918701172","41.8691635131836","207.05322265625","133.419998168945","491.25","27.7890968322754","98.2638778686523","123.672454833984"
"401","105.220001220703","97.5199966430664","107.349998474121","2318.9599609375","44.5098609924316","79.234733581543","2395.44995117188","38.6766128540039","10.7200002670288","1597.34997558594","50.3400001525879","422.279998779297","94.6099243164062","339.480682373047","143.249420166016","46.3201103210449","139.119995117188","115.730003356934","11.2793607711792","35.9471549987793","157.575134277344","95.3959884643555","60.9372520446777","305.113983154297","139.338104248047","67.3300018310547","95.9135665893555","55.6880378723145","199.904968261719","316.079986572266","54.7549629211426","166.898895263672","261.838562011719","39.9000015258789","116.01000213623","15.5200004577637","126.202003479004","5020.2900390625","794.400024414062","50.5129280090332","353.923248291016","63.3800010681152","123.315567016602","114.139945983887","103.405303955078","77.689208984375","42.3576850891113","210.382553100586","143.75","500.470001220703","28.8783092498779","99.273551940918","123.711524963379"
"402","104.129997253418","96.3199996948242","106.019996643066","2341.56005859375","44.1104507446289","78.6609725952148","2396.2080078125","38.5467414855957","10.6800003051758","1595.08996582031","51.0900001525879","422.739990234375","95.915153503418","333.476257324219","141.198837280273","45.3773765563965","136.679992675781","115.169998168945","11.2264890670776","35.7104072570801","160.228851318359","95.0570526123047","59.8218002319336","307.251403808594","139.57698059082","66.7200012207031","97.4477157592773","55.8534240722656","202.207138061523","311.209991455078","54.8340454101562","167.501235961914","262.10107421875","40.2799987792969","116.599998474121","15.4300003051758","124.765769958496","5039.18994140625","799.090026855469","51.0669250488281","358.829010009766","63.9799995422363","122.76155090332","116.052452087402","103.823951721191","79.7793731689453","41.7254829406738","209.777206420898","143.889999389648","501.529998779297","28.6604690551758","98.1252975463867","125.508544921875"
"403","104.440002441406","97.1800003051758","105.769996643066","2357.81005859375","44.1299362182617","79.0089874267578","2384.64770507812","38.8324661254883","10.8800001144409","1563.97998046875","51.8499984741211","420.549987792969","94.4121551513672","344.581024169922","142.939880371094","47.5544090270996","135.860000610352","116.440002441406","11.2705488204956","35.828784942627","161.226425170898","95.5025100708008","60.0842628479004","306.835510253906","141.597381591797","66.3099975585938","97.3985443115234","56.038272857666","201.91325378418","309.519989013672","54.3892059326172","170.167358398438","265.445892333984","40.2799987792969","118.589996337891","15.4200000762939","124.755935668945","5069.06005859375","800.469970703125","51.4230690002441","358.080322265625","63.8800010681152","120.506538391113","118.49732208252","104.154968261719","81.1041259765625","41.8404312133789","208.761825561523","144.429992675781","502.630004882812","28.3100242614746","97.5907669067383","126.182426452637"
"404","109.419998168945","99.2200012207031","106.800003051758","2415.27001953125","43.9935569763184","78.9619674682617","2424.9443359375","39.2394065856934","10.6300001144409","1606.2900390625","52.5299987792969","421.019989013672","95.7272796630859","347.922271728516","144.410095214844","47.7779426574707","134.539993286133","116.730003356934","11.3851051330566","35.9866142272949","162.698532104492","95.2023010253906","59.784309387207","303.498870849609","143.37890625","66.2600021362305","98.7361373901367","56.0285453796387","197.700805664062","309.589996337891","57.7007942199707","172.389114379883","267.118316650391","40.9099998474121","117.330001831055","15.1999998092651","125.454376220703","5112.22021484375","800.630004882812","51.8088912963867","358.976745605469","63.9300003051758","120.730079650879","119.000106811523","105.887962341309","80.9176788330078","42.2044258117676","221.356658935547","160.270004272461","506.820007324219","28.3194961547852","101.807601928711","126.026161193848"
"405","115.940002441406","102.23999786377","110.589996337891","2369.34008789062","43.4967269897461","80.1188812255859","2458.21923828125","39.8021965026855","11.0200004577637","1613.78002929688","52.4099998474121","426.510009765625","95.4405288696289","349.03271484375","143.510543823242","47.6224365234375","137.800003051758","116.180000305176","11.6935262680054","37.4367370605469","160.713088989258","95.5702896118164","54.9382019042969","306.284210205078","144.025848388672","69.0999984741211","99.3185729980469","56.0577354431152","198.366958618164","310.850006103516","58.2444877624512","172.14225769043","264.920806884766","41.0099983215332","117.959999084473","15.0100002288818","125.454376220703","5122.009765625","771.169982910156","52.056209564209","373.733459472656","63.810001373291","119.379028320312","117.787521362305","106.141082763672","80.3583374023438","42.2618980407715","220.331497192383","177.899993896484","505.670013427734","28.8404235839844","101.946166992188","125.137428283691"
"406","109.480003356934","100.550003051758","109.830001831055","2428.580078125","42.9219665527344","81.2475738525391","2430.75952148438","39.9667053222656","10.6400003433228","1609.85998535156","50.6199989318848","420.350006103516","93.7694320678711","342.468170166016","142.108062744141","47.5155258178711","134.699996948242","115.559997558594","11.3586692810059","35.7991943359375","161.36198425293","94.2823333740234","55.2475242614746","303.914703369141","142.24430847168","69.0400009155273","97.9464111328125","56.3106880187988","197.798782348633","302.589996337891","57.2164192199707","169.051513671875","263.394317626953","39.8600006103516","115.669998168945","14.8400001525879","124.313247680664","5021.419921875","789.630004882812","51.4329643249512","370.866821289062","63.0099983215332","118.445930480957","117.314323425293","105.537460327148","79.9854507446289","42.2618980407715","217.519607543945","166.660003662109","507.970001220703","28.527868270874","98.3529663085938","126.026161193848"
"407","111.110000610352","103.129997253418","113.089996337891","2438.85009765625","44.8215942382812","83.4485473632812","2427.88696289062","40.9364318847656","10.8199996948242","1646.38000488281","52.060001373291","427.480010986328","97.5862655639648","346.900207519531","143.123641967773","48.1083831787109","137.580001831055","114.300003051758","11.9050130844116","38.7882118225098","162.533874511719","95.7542877197266","56.1297378540039","313.518463134766","144.404052734375","70.4499969482422","101.085601806641","57.361400604248","204.009689331055","306.880004882812","58.3235740661621","171.994110107422","260.000854492188","41.4099998474121","120.059997558594","15.210000038147","125.257637023926","5270","792.349975585938","56.2804641723633","379.860656738281","64.9400024414062","120.380172729492","116.51579284668","106.257926940918","80.3289031982422","43.6508255004883","222.596618652344","173.220001220703","513.960021972656","29.3045253753662","102.589584350586","127.461822509766"
"408","113.98999786377","105.150001525879","114.75","2495.67993164062","46.7407112121582","84.3232879638672","2439.49731445312","41.8022613525391","11.3400001525879","1652.56005859375","53.439998626709","428.390014648438","98.7827301025391","353.572967529297","142.243469238281","48.9830780029297","139.580001831055","117.900001525879","12.1517496109009","38.7684783935547","163.26025390625","97.9137878417969","57.1447639465332","317.309661865234","146.683227539062","75.8399963378906","103.346199035645","56.7582130432129","209.211547851562","315.709991455078","58.2444877624512","173.159317016602","258.902130126953","41.9099998474121","123.48999786377","16.1100006103516","127.392318725586","5357.919921875","807.929992675781","57.8138542175293","392.203918457031","67.2699966430664","124.151473999023","116.841117858887","107.085479736328","80.8784255981445","44.6566047668457","224.588348388672","181.410003662109","523.590026855469","29.9675197601318","103.2626953125","125.996871948242"
"409","118.519996643066","112.910003662109","118.680000305176","2443.55004882812","45.8055076599121","85.9881210327148","2448.42431640625","41.7416572570801","12.039999961853","1689.67004394531","53.75","421.329986572266","101.788726806641","354.241180419922","143.075286865234","50.2076568603516","148.199996948242","121.449996948242","12.6187839508057","40.9387283325195","165.37158203125","99.7246856689453","60.0001029968262","328.625213623047","146.394592285156","79.3199996948242","106.692695617676","57.1376419067383","217.048645019531","322.760009765625","56.7419204711914","173.95915222168","255.926803588867","41.3899993896484","127.76000213623","17.1100006103516","126.959480285645","5405.669921875","805.659973144531","59.6242485046387","415.875610351562","69.3399963378906","123.3447265625","114.445533752441","106.26766204834","78.8863906860352","44.4171333312988","225.437759399414","188.270004272461","520.830017089844","29.4939479827881","101.916481018066","125.21556854248"
