"","AEE","AEP","AES","ATO","AWK","CMS","CNP","D","DTE","DUK","ED","EIX","ES","ETR","EVRG","EXC","FE","LNT","NEE","NI","NRG","PCG","PEG","PNW","PPL","SO","SRE","WEC","XEL"
"417","81.8289337158203","86.7463073730469","25.3563480377197","111.975357055664","146.159622192383","59.0985717773438","28.2894668579102","54.267578125","108.730911254883","94.2037734985352","87.8897247314453","63.9203262329102","74.9153137207031","101.47437286377","57.284496307373","40.1380271911621","38.4716682434082","51.4177474975586","73.2715148925781","25.9271697998047","33.7980422973633","15.56174659729","58.3606338500977","70.7555389404297","27.241792678833","63.3582191467285","75.2286987304688","88.3095092773438","65.03173828125"
"418","82.4340057373047","87.1681365966797","25.7421436309814","113.078002929688","146.100860595703","59.1178970336914","28.3283634185791","54.4451675415039","109.218627929688","94.0049057006836","87.9861907958984","64.0717468261719","75.8554229736328","102.87085723877","57.9456481933594","40.7492141723633","39.0367279052734","51.5624771118164","74.1485061645508","25.9945640563965","34.5009689331055","15.8114528656006","58.9331665039062","71.3095855712891","27.3754234313965","63.472282409668","75.9673080444336","88.7043533325195","64.9552001953125"
"419","82.443603515625","86.9572219848633","25.4335060119629","112.610771179199","144.348648071289","58.914981842041","28.2505664825439","54.3049621582031","108.444030761719","94.0383758544922","88.4299850463867","63.6174774169922","74.7538757324219","103.559524536133","57.6245231628418","40.577320098877","38.8547630310059","51.2730178833008","72.9438552856445","25.8790321350098","32.8158760070801","15.5317811965942","58.9427108764648","70.9561462402344","27.1558876037598","62.607234954834","75.5260620117188","88.2228393554688","64.3429565429688"
"420","83.8074188232422","88.5966567993164","25.2984790802002","113.992973327637","146.453277587891","59.881275177002","28.4061641693115","54.8657760620117","110.261001586914","95.1864776611328","89.9639511108398","63.9676475524902","76.2257766723633","104.669067382812","58.6540374755859","41.1121139526367","39.2953109741211","52.073860168457","73.3100738525391","26.1293506622314","32.95068359375","15.5517578125","59.3816528320312","71.7394409179688","27.4995098114014","63.9999923706055","76.0152740478516","89.4362564086914","65.060432434082"
"421","82.6357040405273","87.1010360717773","24.6619167327881","112.96118927002","144.54443359375","59.0985717773438","28.1144199371338","54.3049621582031","108.291030883789","93.4547729492188","89.462287902832","63.1348037719727","74.4120025634766","102.918670654297","57.737865447998","40.3290176391602","38.7781448364258","51.465991973877","70.9875106811523","25.9464282989502","32.7966232299805","15.4318990707397","58.3510894775391","70.8224029541016","26.5545406341553","62.9626274108887","74.5428237915039","88.1072769165039","64.2855529785156"
"422","82.1170654296875","87.0722808837891","24.4883079528809","112.562103271484","143.585098266602","58.7603759765625","28.0560722351074","53.9404411315918","107.879821777344","93.2538604736328","89.153564453125","62.6521415710449","74.4784851074219","102.823036193848","57.548957824707","39.9565773010254","38.2035102844238","51.3887977600098","71.0067749023438","26.5818500518799","31.920373916626","15.5018177032471","58.0171089172363","70.3065643310547","26.4495468139648","62.6648635864258","74.4181289672852","87.7702178955078","63.7976760864258"
"423","81.5984191894531","86.9668045043945","24.4883079528809","113.058532714844","140.824615478516","58.2095832824707","27.9977226257324","53.5478744506836","107.411224365234","92.6511001586914","88.3528060913086","62.3303680419922","74.1081390380859","102.555213928223","57.3883934020996","39.9565773010254","37.8108444213867","51.128288269043","70.2261581420898","26.8610496520996","32.2670135498047","15.2620973587036","57.7690086364746","70.0964126586914","26.5927238464355","62.1845970153809","74.6579437255859","87.731689453125","63.453296661377"
"424","81.0317687988281","86.698371887207","24.4207973480225","112.669166564941","138.573120117188","58.3835182189941","27.7837753295898","53.2768173217773","108.0615234375","92.7276458740234","88.044075012207","64.951904296875","73.4813766479492","102.641296386719","57.2656097412109","39.8024559020996","38.1173133850098","50.8677749633789","70.2743453979492","26.784029006958","32.3536796569824","15.7615118026733","58.3510894775391","70.0964126586914","26.430456161499","62.0117034912109","74.4756774902344","87.654655456543","62.9558410644531"
"425","80.5803680419922","86.3532257080078","23.9964218139648","111.841796875","136.830688476562","57.6877861022949","27.6865253448486","52.6505813598633","106.665321350098","91.665657043457","87.6485214233398","64.4787139892578","73.2059936523438","101.464820861816","56.8500213623047","39.9084129333496","38.2226676940918","49.652042388916","69.7001495361328","26.4663162231445","31.7951946258545","15.7315473556519","58.7041549682617","70.7937545776367","26.2968254089355","61.8292045593262","74.2838287353516","86.7108993530273","62.5636253356934"
"426","79.4374465942383","84.3398818969727","23.803524017334","109.807418823242","137.418045043945","56.9823951721191","27.0544128417969","51.9869537353516","104.915298461914","90.1827011108398","86.2013778686523","62.6616134643555","71.5631484985352","98.3944778442383","55.5466003417969","38.9066123962402","37.8683052062988","49.4687156677246","68.8950958251953","26.4085521697998","31.5737247467041","15.6016988754272","57.6640472412109","70.3829879760742","25.8386573791504","60.570915222168","71.9241027832031","85.3819198608398","61.7696266174316"
