"","CHTR","CMCSA","DIS","EA","FOX","FOXA","GOOG","GOOGL","IPG","LYV","META","MTCH","NFLX","NWS","NWSA","OMC","PARA","T","TMUS","TTWO","VZ","WBD"
"72","727.559997558594","52.3501319885254","168.620452880859","140.201354980469","35.6553421020508","38.6509017944336","133.265502929688","133.675994873047","33.4985771179199","91.129997253418","339.030303955078","156.990005493164","610.340026855469","22.6586971282959","22.9393653869629","66.3260345458984","36.6924896240234","17.0635814666748","126.699935913086","154.070007324219","46.3615188598633","25.3799991607666"
"73","738.080017089844","53.5481986999512","175.438217163086","141.522079467773","36.1932487487793","39.2965240478516","136.462493896484","136.542999267578","34.5673942565918","98.7300033569336","342.646453857422","158.630004882812","613.150024414062","23.0000915527344","23.1148452758789","67.8546752929688","37.0546875","17.1583423614502","125.708229064941","158.539993286133","46.6104545593262","25.7399997711182"
"74","740.960021972656","53.1457252502441","172.896514892578","141.098251342773","36.7407608032227","39.9710655212402","133.764999389648","133.65950012207","34.2293930053711","97.9700012207031","325.884246826172","152.649993896484","603.349975585938","22.7269744873047","22.8613719940186","67.6441421508789","36.3210144042969","17.215202331543","124.419013977051","157.130004882812","46.7821273803711","25.6100006103516"
"75","747.789978027344","53.3901557922363","174.042770385742","142.014892578125","37.105770111084","40.3757820129395","136.177001953125","136.022994995117","34.7135581970215","99.8300018310547","332.607086181641","154.5","634.809997558594","23.0098438262939","23.1830921173096","69.1544647216797","36.7482147216797","17.2783718109131","124.359512329102","162.020004272461","46.7907104492188","26.1499996185303"
"76","743.75","53.4935760498047","174.909942626953","132.139175415039","36.8464241027832","40.038516998291","137.35400390625","137.565002441406","34.165454864502","101.029998779297","333.286407470703","157.309997558594","639.099975585938","22.7659931182861","23.0368537902832","68.8707122802734","36.3767395019531","17.2531051635742","123.566146850586","165.440002441406","46.8078804016113","25.8799991607666"
"77","741.950012207031","53.9636306762695","177.132720947266","135.608459472656","37.3074798583984","40.6166915893555","139.185501098633","139.225006103516","34.4577751159668","98.9700012207031","328.871063232422","159.929992675781","631.849975585938","23.204927444458","23.4560623168945","69.0720672607422","36.9989624023438","17.5567188262939","122.157928466797","170.770004272461","46.8165702819824","26.4599990844727"
"78","706.130004882812","51.4252815246582","176.165863037109","137.973907470703","37.5380096435547","40.7130508422852","140.055999755859","139.785507202148","34.0101509094238","98.3399963378906","329.700164794922","157.539993286133","632.659973144531","23.3414821624756","23.4755611419678","68.8524017333984","36.9711074829102","17.349328994751","120.21418762207","173.690002441406","46.2433090209961","25.8899993896484"
"79","695.22998046875","49.09375","172.956329345703","137.46142578125","37.3651161193848","40.5685081481934","138.847503662109","138.914001464844","34.1471786499023","98.0400009155273","325.105072021484","155.639999389648","627.039978027344","23.282958984375","23.3683204650879","68.8981552124023","36.5624809265137","16.8697490692139","116.217628479004","170.720001220703","45.3226089477539","25.1700000762939"
"80","690.619995117188","49.1971702575684","172.567596435547","134.701721191406","37.288272857666","40.4721412658691","136.712997436523","136.449005126953","33.6904220581055","100.059997558594","323.426818847656","158.800003051758","624.940002441406","23.4000072479248","23.2805786132812","67.525146484375","36.3581695556641","16.4808940887451","115.315185546875","171.350006103516","44.5843086242676","24.5799999237061"
"81","696.22998046875","49.5356140136719","172.398147583008","134.475036621094","37.5668258666992","40.8094139099121","137.899993896484","137.582000732422","33.6447448730469","99.620002746582","324.196044921875","158.960006713867","629.760009765625","23.2634525299072","23.0953502655029","68.0011215209961","36.5624809265137","16.3966388702393","115.493690490723","170.600006103516","44.6016807556152","25.5"
"82","703.669982910156","50.7577819824219","173.84342956543","133.755569458008","37.8549919128418","40.9057769775391","141.412002563477","141.151000976562","34.8049163818359","100.410003662109","328.181793212891","157.009994506836","633.799987792969","23.5658264160156","23.4560623168945","70.0057220458984","36.6553497314453","16.6040306091309","118.270454406738","169.380004882812","45.0967712402344","25.2600002288818"
"83","699.030029296875","50.7859878540039","175.886779785156","132.809371948242","37.4323539733887","40.0963363647461","141.675003051758","141.36799621582","34.9145355224609","101.569999694824","324.415802001953","160.020004272461","628.289978027344","23.5268096923828","23.3000793457031","70.0881195068359","36.1445655822754","16.655876159668","116.584564208984","170.559997558594","45.4007797241211","24.8299999237061"
"84","706.880004882812","50.0338859558105","170.584045410156","132.769989013672","37.5476226806641","40.4046897888184","142.960494995117","142.77799987793","34.8597221374512","102.410003662109","334.984558105469","158.229995727539","637.969970703125","23.282958984375","22.9588623046875","69.941650390625","35.7823715209961","16.4160842895508","116.406051635742","171.75","45.0880851745605","24.6700000762939"
"85","717.909973144531","50.9928207397461","170.623916625977","134.780578613281","38.3544692993164","41.4646759033203","143.822006225586","143.236999511719","34.9510650634766","100.01000213623","339.629638671875","160.690002441406","639","23.3804969787598","23.1050968170166","69.9965744018555","36.283878326416","16.5845890045166","117.576263427734","172.039993286133","45.4702682495117","24.8999996185303"
