"","CommunicationServicesAvg","IndustrialsAvg","UtilitiesAvg","EnergyAvg","FinancialsAvg","InformationTechAvg","ConsumerDiscretionaryAvg","RealEstateAvg","HealthcareAvg","MaterialsAvg","ConsumerStaplesAvg"
"66",144.137617111206,160.936392945129,61.6579520784575,43.9596437371295,149.692921490736,212.828856321482,353.330094661353,141.389255246809,255.008441743397,121.997339725494,98.8889442134548
"67",144.930571035905,163.388550944142,61.3504474245268,45.6535156084144,152.43450092262,215.957816373385,356.017201621577,140.677985375927,257.49737379286,123.988448449544,99.2728909672918
"68",145.66549986059,163.611700033213,61.2740822496085,46.0940242850262,153.019824148903,216.092344005291,355.346422393367,138.966465888485,256.562593127054,123.667027166912,99.5765944815971
"69",145.934949181297,163.783882289738,60.5419422018117,48.0972930659419,153.304557007803,213.503187707754,355.197684000123,136.27326414662,250.258646147592,124.324697835105,99.2675109553982
"70",143.311634844,161.407607239562,59.8794933845257,48.0977777398151,150.405583515973,206.318590721717,348.584296928262,135.559571819921,244.282824016753,122.857468434743,98.1474062429892
"71",144.191928603432,161.458475112915,60.6801299391122,48.1050431624703,150.939923850583,205.117861909133,349.470740588206,136.674693538297,244.98423576355,122.455622094018,99.4328834946091
"72",144.507282690568,158.512821271822,60.1026283790325,47.5096739478733,148.837209379169,203.976892970158,342.009038583288,134.656429721463,241.455281666347,120.2531377588,97.6258890822127
"73",146.799498991533,160.568491601325,60.003740212013,49.2015905380249,150.793312435419,205.757336425781,344.467473210029,136.048883253528,240.865688974895,122.390140533447,98.0568939930684
"74",144.865013729442,159.318095764556,60.9984055223136,50.312996947247,148.522187568772,201.003637783344,342.398017019596,136.148748213245,236.177397652278,121.617176600865,97.646012847488
"75",147.821554704146,161.05680131293,60.8843279542594,50.7560960106228,150.936464148508,203.604672828087,343.456922441159,134.617393462889,237.574608681694,123.002506494522,98.1620421538482
"76",147.772086750377,161.922066651381,61.7551256048268,50.4169109178626,151.07720203131,203.875373781644,344.686901506388,135.954347641237,237.568702939957,123.246616125107,98.8319567603034
"77",147.980070460926,163.489634650094,61.3047626100737,50.860883505448,152.562383114452,206.007959277813,348.959052949582,136.218869240053,240.464239105346,124.508491584233,99.2784301654712
"78",146.275694673712,162.989119467797,60.8533371892469,52.678170370019,152.768251257883,204.305291205186,346.823904163433,134.548103947793,238.706925664629,123.463496208191,99.040827312985
"79",144.400943062522,162.006100295426,60.1964475697484,52.5879545211792,151.347364371931,203.433000491216,344.644578807759,134.671937111885,236.703277890644,123.168850081308,98.8264596784437
"80",143.718201810663,162.091276218365,60.4848430238921,52.6402380570122,151.286864347861,203.380354837271,346.656645504933,136.507456841007,236.029879070464,123.51213986533,98.7713481799977
"81",144.372374708002,162.475526983088,61.1086470505287,52.4955487873243,151.441719189496,205.278125939002,347.882886580701,137.382878088182,235.987857349335,124.07088627134,99.0762446635479
"82",145.720520626415,165.729998823884,61.7970326193448,53.1053241646808,154.408510127538,210.233666537358,354.020115852356,139.20538613104,239.886219932919,127.146280424935,100.329449370101
"83",145.244771350514,167.103062320065,61.6198740992053,53.1197734915692,156.122625686753,211.31690089886,354.666217372103,139.267338845038,240.503401135641,127.357025044305,100.173972155597
"84",146.30495669625,167.593117726314,60.9817435165932,53.2022723322329,156.043542096313,213.31010162647,357.408407607169,139.143282182755,240.020779624818,127.85401739393,100.100457526542
"85",147.491059476679,168.694402694702,61.6590467321462,53.707347869873,157.666454919627,215.6368261484,355.862315771715,139.649944674584,242.525762588259,128.183750425066,100.035709278004
"86",147.781273148277,169.421826077746,62.5259593437458,54.1492058297862,157.889678995374,215.368780678969,354.453364552192,141.587293686405,245.886428499979,129.632738045284,100.459158613875
"87",149.925606467507,170.129897996977,62.4605751037598,53.2288528525311,157.878885215437,217.404215842027,356.468154187473,142.278830682078,247.5028529697,129.53209396771,100.963326686137
"88",148.594353502447,170.7943675549,62.8441159807402,53.7654536703358,159.547334120307,218.043917787992,354.99820128027,143.481038678077,248.270560279725,129.345170191356,101.92647846325
"89",149.121257088401,171.011115681041,62.5310066157374,54.4440716453221,159.682678759937,219.203135020916,356.485499777884,143.855351109658,248.79156603132,130.954804454531,102.117236884865
"90",148.172602220015,169.450760383111,62.7546277539483,54.5823520992113,159.611946468622,218.631716816242,356.034550612827,144.740910007108,249.440953814794,131.264943974359,102.211268502313
"91",146.735739187761,167.550640205284,62.2401036229627,52.8863304386968,156.247596606402,217.931996433552,354.746333086266,143.520619761559,247.471181733268,129.25152352878,101.471128360645
"92",147.091206984087,169.591917285672,62.561860216075,53.1462200413579,157.788796277113,221.689786148071,356.455017647653,145.760055049773,250.690236606295,131.494912079402,102.124481407372
"93",146.371615409851,170.340768541609,62.1728375862385,52.4728982759559,157.566462409328,223.208129237248,357.195391618981,144.220707985663,252.498314948309,130.923907484327,101.916973165564
"94",146.586302323775,171.020040809334,62.3878542801429,53.5680724019589,157.199143664938,223.326432301448,360.854267156349,144.024058834199,252.109337503948,130.829585654395,102.330617543813
"95",146.726564840837,171.608355212521,62.5229505999335,53.146770104118,157.084245977267,226.240114974976,358.956919670105,145.461782240099,252.100703405955,132.411221265793,103.233673662753
"96",148.437525142323,170.542714924007,62.1251851114733,52.7898262687351,157.27740632984,227.148389449486,362.222902963746,145.889380608836,252.578629327199,133.852083240237,104.080309481234
"97",148.300462636081,171.667216412433,61.7794160842896,52.7562930894935,156.249721164435,231.16715704111,365.908266715284,143.581649472637,250.844356007046,134.232563325337,104.118230149553
"98",148.782355135137,172.747438703264,62.3803491263554,53.4988703935043,156.769767183653,231.49172967764,371.865551462713,143.447744554089,247.741197177342,135.503107854298,104.634545815958
"99",148.355571053245,173.518628355745,61.4178825904583,54.109185218811,157.482528391019,232.895521912208,371.551204141581,143.582716234269,249.883178211394,137.291333028248,103.884154964138
"100",148.400338346308,173.764232214395,61.6998989170995,54.1286675411722,156.535660193,233.321250446026,374.633450274197,144.337229636408,249.305647713797,137.607036420277,104.342151693396
"101",147.280008402738,172.47962099546,62.3137240574278,52.3727045059204,156.124540919989,228.001442337036,370.395512958742,143.440188869353,248.335883246528,136.247415065765,104.55305527352
"102",147.098435401917,171.965329405549,61.9198058555866,52.7046345420506,156.285951654676,229.948770332336,369.94904824023,143.530888219033,248.160733707368,136.890755278724,104.77195827381
"103",148.595405231823,173.271189157065,61.8438937088539,52.6625452456267,157.303001632153,232.695439265324,373.848932122285,143.680930045343,249.811631883894,138.060328824179,105.133520848042
"104",148.398817149076,173.173016882562,62.7548767616009,52.9879902549412,157.444513562699,232.465491250845,373.577076606031,145.271111765215,248.246237497481,137.427882194519,106.465074075235
"105",148.149203603918,173.921438935515,62.4044997445468,52.8752528480861,158.021752908196,235.370495561453,373.100293861245,144.294092947437,250.408329766894,137.577813795635,106.645178459786
"106",148.067314538089,173.020765601815,62.4858676976171,51.8451859018077,155.771031554316,233.976422720689,371.652494394554,145.123324701863,250.269631128463,136.779108251844,106.214792818637
"107",146.537751848047,172.544435748806,62.1175062574189,51.712483862172,154.589939157728,234.092286711473,371.030937050873,145.11483469317,250.123562161885,136.113780430385,105.810052562404
"108",145.515667828647,172.022301339484,62.5837059020996,49.6545459083889,153.163942686269,236.1251927009,371.208231620069,144.188752728124,249.286692361983,136.027600152152,105.849904395439
"109",142.8326216611,172.284731951627,63.1554172450098,50.6511734257573,153.408032887418,231.875017312857,369.011994343884,143.192357493985,247.306041051471,136.591403552464,106.32852997651
"110",142.714334574613,172.217225904589,63.1031804578058,52.5032595344212,155.048945923926,230.222613628094,371.331587053695,144.69134318444,246.123907997495,136.650888204575,107.441004211838
"111",142.860027529977,172.207178437865,63.0662265317194,53.1525623072748,155.446912174493,231.437130311819,371.409788887456,146.824914347741,246.040938861786,135.700953483581,107.078033962765
"112",141.638339216059,167.519654558851,62.0292398847383,50.5727318473484,150.863171805798,226.06923690209,361.808929839224,143.109273295249,244.112148678492,133.254802022661,105.700688233247
"113",141.96682063016,168.476853779384,62.8643714641703,51.0499661901723,152.006299703894,233.731418609619,363.6111761489,145.399153032611,246.780924373203,134.1725159032,106.167031777872
"114",137.834090016105,164.04418311181,60.9041437609443,49.7227917546811,148.716589068023,228.161163931627,356.734094367837,142.57726564715,241.155380294436,130.322310822351,103.30012522517
"115",134.180174350739,161.464169935747,60.906060514779,48.9442722071772,146.61746497893,225.033965213482,355.69155477128,140.283980061931,239.511547315688,128.954773085458,102.588576651908
"116",137.177220821381,166.046529002004,61.706060212234,50.449330703072,150.929730146704,228.495124508784,365.456337083061,143.844633071653,241.868034393068,131.836662803377,103.623572220673
"117",136.917491999539,165.340296980623,62.563081741333,50.0196935404902,148.892563833317,224.570913490882,360.251667490545,143.200929395614,240.390699507698,131.235705001014,104.866048348917
"118",138.563515273007,167.375749711866,63.5442898520108,50.8251737511676,151.075545566183,224.719732269874,367.951520991775,144.810416467728,241.665684139918,133.163752215249,106.128133361404
"119",139.175160451369,169.343263824265,63.9745099955592,52.4025357702504,154.245132889546,233.123850881136,377.052592511447,147.318198850078,246.63661649492,135.234231676374,106.709200523995
"120",139.678876399994,169.997010169091,63.9670546630333,52.2688106868578,154.657771392607,235.073697002118,382.970951944027,148.172516269069,249.542016740829,135.931414570127,106.256630665547
"121",136.831642671065,169.151840878772,63.9288153812803,51.5909640685372,153.301438801725,231.147790468656,378.673902043757,146.174352369001,248.401064645676,134.934398787362,106.106214884165
"122",136.928663340482,169.804179674619,64.2808701745395,52.0014201869135,153.912701499294,234.479291710487,380.957871311116,146.954579568678,249.016848776076,136.241151979991,108.076178731145
"123",135.881023406982,168.512736506276,65.0930579612995,50.3478936319766,152.860216745189,232.084400749207,372.209439583545,149.073438613646,249.503818284898,135.082180840628,108.887027843578
"124",136.048380158164,166.81530152358,64.8128790362128,50.0789392720098,152.267605338298,227.155316558251,371.307290059216,147.463851897947,246.39944594247,134.934814044407,108.444057928549
"125",137.096316684376,168.692372458322,65.862950818292,49.8321161684783,153.784717438926,232.86808558244,375.920654404838,149.939338130336,250.849206137279,135.473840475082,109.896175796921
"126",136.847595604983,167.80892131855,66.2740925427141,50.1990237028703,154.57608028197,226.715140489432,369.819376027809,149.951625300992,249.923309492687,136.280457053866,109.992447157164
"127",137.471015366641,165.210440499442,65.3175075136382,49.1806002077849,152.352183771805,226.0141343777,366.732846458003,149.688691723731,250.232781909761,134.531353133065,108.25862152512
"128",137.102162577889,162.633677272054,65.4204977627458,48.4984197616577,149.394731266398,222.989856602595,363.465546338063,148.810893520232,246.926416381957,131.544601065772,108.036696253596
"129",139.42996670983,165.992728270494,65.2388258966906,50.2183989234593,152.682572499127,228.987322323139,373.590472923135,149.260302297531,250.208767134046,133.424629620143,107.979415738905
"130",139.72864965959,166.606433075744,65.6123374741653,50.5480954543404,153.719256495086,231.50215119582,378.09244749681,150.90389368611,253.853120379978,134.481895514897,108.562804093232
"131",140.88955783844,168.428579751547,65.5972653093009,50.5478794678398,154.565154035326,233.119908186106,379.251764189522,150.414793352927,255.589195160639,135.513148444039,108.951853056212
"132",141.813268054615,170.49032969289,65.9435415596798,51.9996913826984,156.054698030714,238.933416307889,382.840260667621,153.164705860999,258.983546257019,137.396242891039,110.150658323958
"133",141.826338247819,171.047489091948,66.5611871850902,51.9295449878859,156.124945318195,237.158092542795,383.387087264151,153.804014298224,258.132327806382,138.166351522718,110.786236170176
"134",141.445519403978,171.40973271952,66.9404863817938,51.6157511420872,155.947581344927,237.855413612953,386.931468315844,154.71149035423,260.346113326058,138.80094231878,111.419344463864
"135",141.914150758223,170.695622803329,67.0734969829691,51.1593841055165,155.53576704482,236.211503498371,385.307692689716,155.322469834358,260.691869947645,138.226805210113,111.404141554961
"136",140.169608506289,171.415933782404,67.2539431473305,51.3084159934002,155.372631328207,235.675015126742,386.177882392451,155.650625782628,259.488517534165,138.942627395902,112.110106545526
"137",140.576821934093,169.40956125631,66.6711678340518,52.8826041014298,155.652586399669,234.535033005934,382.368966156582,154.141922673872,256.030642494323,137.23617870467,112.208985766849
"138",140.123641014099,171.949883299989,66.4547202011634,54.8402441273565,157.742398020247,232.269735937852,383.286968195213,153.449601880966,251.0590043295,139.072242021561,112.739103265711
"139",136.0353047631,168.913884695474,66.4723872151868,54.5358511468639,155.21519953768,223.277770805359,374.183093124965,148.804975263534,245.686355121552,138.823433297021,112.117934304315
"140",135.968521464955,169.333424109917,66.0272692647473,56.0515788949054,156.329579299604,223.561180936373,375.148532831444,148.512201647605,242.954904132419,137.483793224607,112.167360099586
"141",134.44824851643,168.434601003473,66.4382302514438,56.7354340345963,156.806698100668,218.251479368943,366.217632977468,147.21729032455,238.910954717606,136.724003383092,112.25811886143
"142",132.691056945107,167.214356509122,66.1043142121414,56.5226722800213,155.556429003326,218.794025421143,364.389597622853,146.349854623118,241.463106776041,134.539818695613,110.743639301609
"143",134.093733007258,168.491148911513,65.3700578294951,58.4531216828719,157.388290808234,221.896929594187,367.64277425802,146.52239436488,244.648224013192,136.140519891466,110.842512233837
"144",134.385493191806,168.640795819171,65.6119517951176,58.789353163346,157.340128227019,222.852357658973,367.962295856116,147.019402596258,243.529308409918,137.062634093421,110.878931973432
"145",133.218393325806,168.022610651982,66.0006969386134,58.5345509155937,155.795287924753,215.967364971454,368.234247243629,146.158164178172,238.626070143684,135.815157788141,110.66270926192
"146",133.128019679676,166.656512867321,65.6237328299161,60.1368295835412,154.72381711342,217.493232404269,365.975620089837,144.530025297596,238.228246128748,134.312395845141,110.190753524368
"147",129.904184688221,164.461118400871,64.9175931667459,59.9994298271511,152.04456219203,210.758627818181,356.627679428964,143.519427699427,232.823979196094,132.260568380356,108.478263751881
"148",130.213626081293,163.013899815547,65.0455030572825,59.5191246115643,150.217018019985,208.105549973708,351.49703086997,141.580309252585,232.266945157732,131.422840084348,108.844745945286
"149",128.822053735906,161.03543796787,65.0391298162526,58.5010582882425,149.498912999328,204.729674852811,345.301961610902,139.973013785578,230.713051962474,129.766019991466,107.430787576211
"150",121.673214392229,159.248346997546,64.962844256697,57.1117151923802,146.475208524247,200.576030789889,340.160896661146,139.329902556635,227.704971177237,126.669669730323,107.232137525404
"151",122.169868469238,161.020306029877,64.2358327076353,57.3908223276553,147.038266128218,203.960698876014,346.839254127359,139.962962150574,228.646029230148,127.022570371628,107.648601428883
"152",118.876585786993,158.618438472996,63.9016430295747,59.6965900918712,145.901934771471,196.620300160921,339.417624275639,139.143655869269,223.547861901541,125.230754307338,106.084726282068
"153",117.293652534485,157.171134651481,63.6252433513773,59.5654404681662,145.424292671848,196.386052997296,335.534109943318,136.785680124837,221.524871795897,124.325049638748,104.984845908912
"154",118.473004427823,155.306478983396,64.1933473389724,60.2204635868901,144.704530407006,193.437451347938,333.986442349992,134.384349053906,220.823480893695,125.024357966014,105.662615492537
"155",121.736506548795,157.123445969123,65.0422437273223,60.202957816746,148.161963906087,200.183528958834,342.62266043897,138.946357911633,226.852744268993,126.171315942492,106.912489607527
"156",125.521647973494,159.2474076655,65.7766211279507,60.5183185494464,150.61322871732,207.986175419734,351.935596789954,140.756100070092,230.600908718412,128.314479044506,107.750275070603
"157",127.417177720503,160.507931696904,64.8848057122066,62.2596753161886,152.321873785744,208.781310771062,355.259833317883,139.902452438108,232.420850768922,130.128185749054,107.90306936728
"158",128.161953492598,160.989116321911,65.8044384594621,62.6364669799804,152.903952638868,211.264650785006,357.441508778986,142.180117699408,235.991331690834,129.992034537452,108.862673579036
"159",123.188076886264,158.47586668931,65.5550997832726,61.9893383357836,150.655438920142,204.021224946242,351.638639917913,140.682622201981,234.932644919744,127.613265957151,108.271147238242
"160",124.187208262357,157.017573913971,65.0400171937614,63.0609645014224,152.475547978576,205.411881124056,348.717553804506,139.25133369815,234.098367176359,125.634659222194,106.90590080055
"161",122.99590587616,157.055962203385,65.1029554564377,63.5340287996375,152.285088042138,204.519302984384,348.537214729021,138.732975867487,233.72171556382,124.807010786874,107.391858332866
"162",123.102179050446,158.843522777805,65.2189523104963,62.188019545182,152.959127815676,207.220254296523,352.41960167435,137.54380724507,236.160027655344,126.72424353872,108.00439525295
"163",126.266154982827,161.697954797126,65.4793186187744,62.9192676129548,154.853418780045,213.679405006996,360.260398378912,141.409361870058,240.605263937087,129.334661177227,108.516986640724
"164",124.790414810181,158.571748039939,63.6116554654878,62.7745514745298,152.74902911925,207.290990741436,353.284959073337,137.386997653592,236.479539356535,128.659128836223,107.220534092671
"165",122.47629625147,156.08712617453,63.6020441055298,64.8563429376353,150.680677628853,200.055351169293,346.14034667105,135.611450318367,231.754420598348,126.540692193168,106.859451448595
"166",122.634687597101,155.309740636256,62.9791580397507,63.1261425018311,149.308330482161,199.398115774301,344.897910603937,134.273914275631,229.16136239067,125.058015346527,106.374442744899
"167",124.605648214167,157.500491427137,62.6105390417165,62.2971649169922,151.569062783685,206.272990270761,352.059614937261,134.804179345408,231.907590669299,127.923919337136,106.289151578336
"168",123.667887384241,158.760582564713,62.7420707899949,62.8819424587747,151.815578192053,206.044407536433,354.644703073322,134.982094733946,232.64213763343,128.78004690579,106.259397558264
"169",120.496507254514,155.763350251433,63.0064504228789,63.0260256062383,148.554436710519,198.92738433251,345.629029112042,134.082499411798,227.67696866535,125.385457311358,106.326293120513
"170",119.811666835438,154.719894285326,63.0574345424257,62.7821682225103,148.264786639684,196.418895457341,345.89265528265,133.514488958543,225.879960105533,124.71159693173,106.744387033823
"171",118.40357021852,153.225701195853,63.0017405213981,61.4914670612501,147.52714431118,194.098800057631,333.635712605602,133.277506305325,225.560165465824,123.269756453378,105.505182936385
"172",115.681015101346,150.150008362609,62.0909421526152,62.0195287206899,145.074833386381,188.947704256498,323.676835348021,131.577999853319,222.959070175413,120.683485678264,104.425846924653
"173",119.73727460341,153.203390319626,62.2142833183552,61.7495702660602,145.033642030098,196.708917456407,327.106079083569,134.354015596451,227.752582534911,120.796162809644,103.597213487367
"174",121.498523928902,156.982502355204,64.3140299566861,63.3610249394956,148.912207133333,199.476352016742,334.396339470486,137.575021805302,233.931523504711,125.205867460796,106.83182206025
"175",121.187621029941,158.379690120747,64.3894343211733,65.3708246894505,147.282663184153,195.918980378371,333.371879235753,135.193728539252,231.974994008503,123.686537572316,105.940743111275
"176",119.313131679188,156.537172639525,63.7839964176046,65.5553440011066,143.083865770152,192.188929308378,326.751737234727,135.184373640245,230.606789921957,120.09923693112,105.723156542391
"177",119.209781169891,160.014381730711,64.6750629688131,66.8096039813498,146.376140070633,197.374853207515,335.285275729197,137.467911012711,232.829103076269,123.202699695315,107.119312595677
"178",117.071123253216,159.74350417744,65.911435094373,66.6576279349949,145.657921871669,193.626288061876,329.502893717784,138.980068822061,233.501111075992,123.124945810863,108.166445448592
"179",114.800870635293,159.343214480908,67.4319932214145,68.3393742105236,143.503157723118,191.162372413048,324.130921849665,140.473400792768,233.091496588692,122.210310186659,108.042250091965
"180",111.502549518238,155.161845789327,67.7676324186654,68.1659423993982,138.321942047334,183.26102572221,307.827149895002,138.201220881554,226.971331989954,117.384779759816,106.030339009053
"181",110.801746411757,153.802632443317,66.6820051587861,68.6418962893278,137.176117722417,183.673558822045,308.198203590681,136.414597911219,221.696294406104,116.967065811157,103.848075557399
"182",114.118508989161,156.890399499373,66.2658167871936,67.0942522131878,141.702791469198,190.875510274447,320.794183227251,138.656266058645,227.992208329458,120.705262184143,104.863280476751
"183",113.684621854262,156.332348724464,66.7853837835377,69.1571407318115,140.495376895851,187.079466673044,320.746979587483,138.89221689778,226.185055853828,120.832559244973,104.21745228123
"184",111.313056295568,154.542029467496,66.6497375225199,68.2712928937829,139.627006557626,183.563615197402,317.760419521692,137.225021669942,222.562301423814,119.884165968214,102.83688658637
"185",110.072800072757,154.693970643081,66.6083399673988,66.4661557985389,140.707161204916,179.998798722487,313.463140775573,136.03969118672,222.053372443668,120.437871456146,103.062254725276
"186",112.293521100824,157.485959412216,67.3734710298736,64.8018447627192,143.125423592581,186.017332033011,323.550577523573,137.179140583161,227.01943076603,122.048061030252,104.973138396804
"187",115.249825954437,159.730919924649,67.2296092592437,64.8651075363159,146.899456870388,193.465007077731,333.041584806622,138.63898763349,232.447699183509,123.591344731195,105.211418667355
"188",116.794684019956,162.092258329515,67.5152272520394,67.598561577175,148.606980001423,195.913823113075,334.656969214385,140.608358567761,236.180405192905,125.656816550664,106.307676985457
"189",118.286305210807,163.287570061622,66.9189875372525,67.6412759449171,149.982547316753,200.762331859882,339.149846652769,140.840554329657,239.171237824455,126.631955691746,107.090273109642
"190",116.918152505701,163.261084841443,67.4653984924843,70.5400528700455,149.257026591771,199.101546478271,332.998967584574,139.983575328704,238.198976940579,127.187235457557,107.079541850734
"191",119.042299444025,164.30282805802,67.2787951436536,69.9491204386172,151.143734475257,201.920956714337,335.831691975863,139.981459956015,239.494905169048,127.918919767652,107.818544078518
"192",116.829877506603,162.604464716726,67.4568957624764,71.3349665351536,148.642644828474,196.950502938491,330.851534195666,138.573464855071,233.127509086851,126.989255155836,106.750689480756
"193",118.161506609483,163.99217578343,68.1087974351028,71.4292244289232,149.947008777672,202.016446421697,334.259319647303,139.653860030636,236.095052931044,129.560869216919,107.525117203996
"194",118.462595592846,164.610554484578,69.2083244981437,73.2131025894828,151.244770170937,200.853974004892,331.786252453642,141.113941377209,236.787880488804,131.321697950363,108.345356606148
"195",119.169817230918,164.791588770879,69.5532746150575,71.5401011757229,151.801032979724,203.669467016367,333.332109361325,143.199240899855,238.898585092454,131.039222478867,108.938932470373
"196",121.378328323364,166.828722421225,70.2446712954291,71.4289763906728,153.614196911664,208.448872023362,342.476841404753,147.594940062492,241.863124090528,132.485874244145,109.81455132768
"197",120.204366510565,166.037400357135,70.8559687384244,72.3957166257111,152.787998145735,204.263966633723,337.992412261243,146.713511559271,241.05452286251,131.436818054744,109.938905819042
"198",117.480316638946,163.300797400536,70.7923407719053,71.4083981721298,150.365728499184,202.030239310631,331.348619856925,144.943433146323,238.153238796053,129.896262100765,109.271942808821
"199",118.15995463458,163.00707244873,71.8893050489754,72.1703697702159,151.102930257018,200.546725610586,331.324258606389,147.992353746968,240.698018952021,130.862571137292,110.373656453313
"200",120.417243263938,163.231994331657,71.2191797453781,72.2786900893501,151.011607908867,204.35535122798,335.485003147485,147.443109450802,238.575791767665,130.939956324441,110.091916419364
"201",118.383750308644,161.395164266809,71.6695063689659,70.8698647540549,149.943254484257,198.525211583651,329.187435779931,147.365210071687,238.179217368837,130.04645722253,110.191435169529
"202",116.496230732311,159.991223867837,73.2121519549139,71.0381526947022,148.653563902412,194.636206333454,324.234738277939,149.725563972227,239.307879962618,128.695844956807,111.246952005335
"203",115.146802165291,160.447013384336,72.8841410012081,71.6765774436619,148.60911556029,195.938242794917,325.957461824957,148.355633028092,244.377550670079,129.141517571041,113.297662528786
"204",114.712556752292,159.354807717459,73.1490398275441,73.9476271919583,149.024996448571,193.014114291851,324.894122159706,148.87001732857,245.439235051473,129.804693903242,113.924001487526
"205",113.440011978149,158.171908242362,72.3766670884757,71.7965155062468,147.731549007792,189.115975057162,323.115193744875,146.420651097452,239.846565564474,129.291017464229,113.40110149899
"206",112.417156392878,157.90226111474,72.7547019103478,73.0058121888534,146.242733888223,188.025509423476,324.579484759637,145.910551132694,236.505966292487,129.056579930442,113.593615557696
"207",114.330468697981,159.325302916688,72.4768460043545,74.0863358870797,147.061849500092,190.944504312369,331.475950097138,146.63047095268,239.358275035071,130.738284383501,114.414988234236
"208",112.471957900307,158.403606092775,72.5299303120581,74.1470221643862,145.705581382966,186.467027576153,328.342738997261,145.737249743554,237.212117952014,129.922851017543,114.790573429417
"209",110.812411394986,157.853250875101,72.1852909943153,75.50316437431,145.651029277855,187.061402746347,326.789120512189,145.162834659699,234.396599815005,129.642456122807,114.199340717213
"210",114.171807115728,161.254911893374,72.6606031615158,74.7265874613886,147.786206205126,191.558340248695,335.374623082719,148.084868646437,238.030026829432,131.621044465474,115.926874212317
"211",105.698394081809,162.015293790148,73.5038101590913,75.2934170598569,149.080966183837,191.273346314063,336.576884377678,150.851323773784,242.162916380262,132.738609245845,117.577631254454
"212",102.399703632701,159.542392730713,72.8379446884682,72.6414975705354,146.890958490506,186.586206260094,331.195991660064,149.991185465167,237.259037441678,131.463456256049,116.852477408744
"213",100.765685948459,155.956053746211,71.7180145855608,70.5113760906717,142.306516996572,181.431371087294,322.243942242748,147.206089696577,226.847663879394,126.637924262456,114.746616054226
"214",101.087584062056,156.26439535463,71.026721263754,68.2293679610542,142.952755793719,184.403070640564,327.266733421469,146.474991829165,227.346289513603,126.57869049481,115.079456535546
"215",97.3931516300548,152.957917300138,70.3125197311928,68.2626402481742,138.86151731518,177.930482981755,321.162356844488,144.233740406652,220.509586773221,124.768887724195,112.928812490927
"216",95.6595506668091,153.699114143074,69.9520697758116,69.3098151994789,139.707518389527,177.855583102886,322.395919565884,142.795547362297,220.503735118442,126.677465268544,113.412456615551
"217",97.4712262587115,156.035205618128,70.7877665223747,71.3604155830714,142.231682172963,185.574762887221,324.117467862255,145.868384453558,222.287510735648,128.956901652472,114.932962881552
"218",93.1974017403342,151.436375234034,68.6568590032643,69.7324732904849,136.879529442586,178.015792832008,313.943268488038,138.937913525489,217.562751997085,126.241131305695,111.524680782009
"219",95.2526173158125,151.817682291006,67.8925224501511,70.6294477711554,136.233775273175,181.342770884587,317.926901007598,135.426540436283,216.924884447976,125.692289761135,110.403235306611
"220",94.9150990572843,152.489004878255,68.103304238155,73.2288926166037,137.624029226706,182.263169200604,315.012944257484,137.358115103937,218.676095462981,127.564405815942,110.377986495559
"221",98.2899222807451,157.680041721889,69.5003547010751,76.2986987570058,141.422075768592,188.04859115894,324.025598669952,139.126911101803,224.108368540567,131.901557649885,112.841564797066
"222",95.1196070584384,152.812321179873,68.7978891175369,75.0747134167215,136.883856961425,179.56637763977,311.705464489055,135.69330873797,217.704055407691,127.900944198881,110.164190653208
"223",93.1618472879583,151.393980967534,69.3170817473839,77.67966444596,135.151997955752,176.511479113652,309.445322882454,134.245410488498,215.06323703887,126.26312988145,110.14277277766
"224",90.8451446186412,147.649250674557,69.0727160223599,70.7120905337126,130.954687682676,168.761906036964,299.337801501436,127.22491996519,206.082544902014,122.289089952196,109.867916519577
"225",91.3854204524646,147.129299832629,68.1813736948474,71.4763204325801,130.897691713253,171.455786793049,298.446008016478,124.401219767909,207.394243709625,121.258692468916,109.203788654224
"226",89.509708664634,145.029657079028,68.7081615842622,72.2301784183668,129.739252171046,166.151340469947,291.493121039193,124.14158328887,204.432907301282,120.756198678698,108.60447775351
"227",91.2871626940641,145.5769415521,68.2314488641147,72.3977573228918,129.272250148612,167.161629133958,296.01421350803,125.333139234974,206.862588276939,121.125439337322,108.838876569593
"228",94.0434360504151,147.950182530787,68.9061892608116,75.2817731940228,132.028338620361,174.625814379179,303.304331491578,128.67719804087,211.515216615465,123.103236777442,110.326481277878
"229",93.2759595350786,147.188204802476,69.0777145583054,77.0110126163649,130.91009432833,171.812198580228,299.284463360624,127.376556519539,211.835153685676,122.297181742532,110.636548222722
"230",95.5599235187878,150.228746166477,69.6055567182344,78.0911112246306,133.768842535959,177.208522400489,306.253651780902,128.344398129371,215.33851506975,125.951383897236,110.106689453125
"231",92.9775075912475,144.210996999369,68.9495006429738,75.8126639490543,129.93938889302,169.186737500704,287.695604306347,124.667819053896,208.981629583571,121.967795780727,100.797528086482
"232",93.4672457088123,143.767681319992,68.9332567412278,75.3995521379554,129.657266764574,170.201100980319,290.873803930463,124.301125003445,211.054506256467,122.383148227419,99.3852262239199
"233",93.7042089809072,142.920208076378,69.1171870724908,75.6380072054656,130.357155692409,171.257165409968,290.567367589699,125.884031418831,213.05985343267,121.930758476257,98.9280005274592
"234",94.8017693432894,145.096927221719,69.9201376027074,77.7171836521314,133.404498073417,172.579903763991,290.251731962528,127.774434735698,214.791293885973,124.186838013785,100.501700066231
