"","AEE","AEP","AES","ATO","AWK","CMS","CNP","D","DTE","DUK","ED","EIX","ES","ETR","EVRG","EXC","FE","LNT","NEE","NI","NRG","PCG","PEG","PNW","PPL","SO","SRE","WEC","XEL"
"11","67.0369110107422","75.9710540771484","14.819486618042","95.2544174194336","108.781593322754","51.1204681396484","25.6199970245361","63.6575660705566","95.0080795288086","73.7239837646484","74.5230865478516","54.642463684082","66.3054733276367","87.2061233520508","51.4604873657227","29.7623500823975","35.978401184082","43.1845359802246","46.6595458984375","25.0233383178711","30.9313430786133","21.7644710540771","50.493709564209","77.7731094360352","24.9405326843262","46.4231986999512","59.2978820800781","73.4658355712891","52.8470878601074"
"12","67.0544586181641","76.0471420288086","14.8454542160034","94.9876174926758","108.836898803711","51.2597579956055","25.3763332366943","63.8700408935547","95.1242294311523","73.7075271606445","74.5650482177734","56.3586692810059","66.3485412597656","87.2312088012695","51.2597618103027","29.5022277832031","35.8303070068359","43.1672477722168","46.8882446289062","24.9808540344238","30.6056537628174","21.7045402526855","50.5954208374023","77.8302383422852","24.9566230773926","46.382007598877","59.3578834533691","73.6991500854492","52.9864120483398"
"13","67.1772384643555","76.410774230957","14.7675485610962","95.138801574707","109.085891723633","51.2597579956055","25.3154144287109","63.919059753418","95.2621612548828","73.4937896728516","74.4475784301758","56.7084350585938","66.2796478271484","87.1225509643555","51.3935852050781","29.6292686462402","35.8220825195312","43.3228721618652","46.6707649230957","25.1168022155762","30.5028133392334","21.8643531799316","50.8751373291016","77.9608383178711","24.6831684112549","46.5879402160645","59.5850067138672","74.0534286499023","53.0212440490723"
"14","67.2123031616211","76.7913208007812","14.7069520950317","94.9876174926758","109.473220825195","51.294563293457","25.2457885742188","63.845516204834","95.5089721679688","73.6828689575195","74.7748336791992","56.6271095275879","66.8911209106445","87.48193359375","51.5943031311035","29.8651866912842","35.7809448242188","43.5476531982422","46.9667205810547","25.065824508667","30.8199234008789","21.374927520752","51.0446701049805","77.911865234375","24.4097175598145","46.8762245178223","59.846378326416","74.4249954223633","53.265064239502"
"15","67.2386245727539","76.8927993774414","14.6809844970703","95.1565933227539","108.329704284668","51.3642196655273","25.2893028259277","63.6657485961914","95.5525588989258","73.5348892211914","74.8839263916016","56.8955116271973","67.2269821166992","87.2980346679688","51.4772109985352","29.9680271148682","35.863224029541","43.4784889221191","47.1729888916016","25.0828151702881","30.8456401824951","20.4260406494141","51.1633415222168","77.2997436523438","24.4981861114502","46.5302772521973","60.1591987609863","74.4163589477539","53.2824745178223"
"16","66.7826232910156","76.3177719116211","14.7848587036133","94.6763458251953","107.555068969727","50.9985771179199","25.1239566802979","63.3306884765625","94.6668472290039","72.9183349609375","74.6489562988281","57.4567527770996","66.779167175293","86.8133087158203","51.1343231201172","29.6776599884033","35.7151222229004","43.0980834960938","46.7985610961914","24.9298706054688","30.8456401824951","19.3772716522217","51.3243865966797","76.3203430175781","24.3373279571533","45.8548393249512","59.9449462890625","73.8546829223633","52.94287109375"
"17","66.8966293334961","77.1126556396484","14.8454542160034","95.387809753418","106.955657958984","51.033390045166","25.228385925293","63.8128242492676","94.3692016601562","73.4773406982422","74.3049240112305","57.3916549682617","66.9600143432617","87.6240005493164","51.0004997253418","29.5687732696533","36.0853538513184","43.2277641296387","46.8254737854004","24.9978446960449","30.5456676483154","17.7192153930664","51.7482032775879","76.5325546264648","24.5383949279785","46.2172737121582","59.9878005981445","74.6150894165039","53.2737655639648"
"18","66.8440170288086","76.5376281738281","14.9666423797607","95.2455291748047","106.752769470215","50.841869354248","25.1500625610352","63.3143615722656","94.0497817993164","73.1896362304688","73.6923599243164","57.0175170898438","66.3916015625","87.6574478149414","51.0674133300781","29.2784118652344","35.8303070068359","43.1845359802246","46.6079902648926","24.7599315643311","29.2172222137451","18.1087589263916","51.2904815673828","76.1489410400391","24.4177589416504","45.8466110229492","59.6749725341797","74.4336395263672","53.1170310974121"
"19","67.2912368774414","76.9689102172852","15.2782678604126","95.9747543334961","107.057083129883","51.0769233703613","25.2457885742188","63.2244758605957","94.4345474243164","73.2800521850586","73.4993591308594","56.6759033203125","66.6241226196289","88.2090759277344","51.0339546203613","29.3993911743164","35.978401184082","43.4611968994141","47.0631217956543","24.8618927001953","29.8257331848145","18.4283847808838","51.6125831604004","76.7610626220703","24.4418830871582","45.9536933898926","59.9706611633301","75.0903396606445","53.3608512878418"
"20","67.6595153808594","77.5946502685547","15.1743927001953","96.410514831543","108.126838684082","51.4773902893066","25.4546508789062","63.2653198242188","95.3637924194336","73.8144073486328","74.137077331543","57.5706100463867","67.5198211669922","89.2203750610352","51.4437599182129","29.496187210083","36.2252159118652","43.9626426696777","47.612419128418","25.1422939300537","30.0828456878662","18.4383697509766","51.7482032775879","77.6588516235352","24.6912078857422","46.2337455749512","60.4934387207031","75.9112396240234","53.9268531799316"
"21","66.6248016357422","76.3431243896484","14.9060468673706","95.3966979980469","106.033447265625","50.7199859619141","24.9238033294678","62.7995414733887","93.4980316162109","72.7128067016602","73.2056655883789","57.0744590759277","66.1160202026367","88.2591934204102","50.8415946960449","28.7763195037842","35.7809448242188","43.1672477722168","47.0227661132812","24.8109149932861","30.1171321868896","17.769157409668","51.0107612609863","76.385627746582","24.2649478912354","45.5253753662109","60.0135116577148","74.5805435180664","52.9167556762695"
"22","66.8878707885742","76.2078323364258","14.7675485610962","95.5479049682617","106.264007568359","50.7461128234863","24.9586086273193","62.3174133300781","93.3673629760742","72.4661865234375","72.8532104492188","56.6759033203125","66.2365875244141","88.0920486450195","50.6659545898438","28.6008911132812","35.8714447021484","43.1326751708984","46.939811706543","24.7599315643311","29.9457187652588","17.6293201446533","50.6632232666016","76.1979064941406","24.2569026947021","45.6983451843262","60.2363357543945","74.5546112060547","52.8645057678223"
"23","66.8440170288086","75.692008972168","14.5684518814087","95.7168579101562","105.563148498535","50.7286911010742","24.9673099517822","61.6391716003418","93.0479431152344","72.0798110961914","72.5930862426758","57.1558036804199","66.0987930297852","87.6407241821289","50.7412338256836","28.0443592071533","35.6410713195801","42.8732986450195","46.4779472351074","24.8279075622559","29.5600414276123","18.8678684234619","50.3919830322266","75.7734756469727","24.2005996704102","45.64892578125","59.5421409606934","74.1052780151367","52.6032752990723"
"24","67.019401550293","75.7765731811523","14.6030778884888","95.7257614135742","105.138916015625","50.5023460388184","24.7410507202148","61.4348640441895","92.713996887207","71.6687850952148","72.60986328125","57.7658195495605","65.8145904541016","87.4735717773438","50.7914085388184","27.5120258331299","35.8878898620605","42.8041343688965","47.096752166748","25.031831741333","29.791446685791","18.8678684234619","50.332649230957","74.924674987793","24.3855857849121","45.8301277160645","59.8892211914062","74.1398544311523","52.6468200683594"
"25","66.861572265625","75.3283767700195","14.6377067565918","95.2544174194336","105.000602722168","50.4588165283203","24.8454761505127","61.1733551025391","92.9680786132812","71.1015319824219","72.2406539916992","56.9605979919434","65.6251220703125","86.9386444091797","50.6659545898438","27.9052314758301","36.0935821533203","42.7003898620605","46.5519409179688","24.9723567962646","29.8857307434082","18.3285026550293","50.5615158081055","74.3207092285156","24.2729873657227","45.5995025634766","60.1892127990723","74.1916885375977","52.4117012023926"
"26","67.1597137451172","75.2184524536133","14.6636734008789","96.1615142822266","106.134887695312","51.0943374633789","25.0630397796631","61.4103507995605","93.9191131591797","71.4468307495117","72.450439453125","57.7088851928711","65.6595611572266","86.6628494262695","50.7830505371094","27.7177028656006","36.2498970031738","43.0462036132812","46.897216796875","25.065824508667","29.534330368042","18.6780910491943","50.4682769775391","75.1042251586914","24.3855857849121","45.9125061035156","60.1034927368164","74.8829727172852","52.6903495788574"
"27","67.3877029418945","75.8865051269531","14.7675485610962","96.8196105957031","106.337776184082","51.5209274291992","25.028226852417","61.3286361694336","93.6359710693359","72.1702499389648","72.7189712524414","57.4242057800293","66.1504669189453","87.7075881958008","51.1845054626465","27.8568363189697","36.5872230529785","43.3574600219727","47.392707824707","25.3292255401611","29.5600414276123","18.2585830688477","50.2733154296875","76.0020294189453","24.1764755249023","46.2172737121582","59.7778282165527","75.6087951660156","53.0996131896973"
"28","66.8264923095703","75.0239639282227","14.8454542160034","96.8196105957031","106.153327941895","50.9811592102051","25.0978469848633","61.3122901916504","92.8882217407227","72.1291275024414","71.6616821289062","57.1558036804199","65.9093399047852","86.821647644043","50.8666839599609","27.8568363189697","36.5954551696777","43.2486114501953","46.9465370178223","25.3035621643066","29.8171653747559","17.978910446167","49.0696754455566","75.0307693481445","23.9030208587646","45.5418395996094","58.4794273376465","74.8829727172852","52.7600135803223"
"29","66.3705139160156","74.2544403076172","14.6508636474609","96.9708023071289","105.849006652832","50.6851615905762","25.2457885742188","60.7075843811035","92.2783966064453","71.2906265258789","71.2924499511719","60.6289100646973","65.3323135375977","88.2759170532227","50.5906944274902","27.2579555511475","36.1758575439453","43.1354179382324","46.4487991333008","25.3976612091064","29.285327911377","18.1087589263916","48.4424247741699","75.053825378418","23.8306369781494","46.2914009094238","58.0337753295898","73.8460388183594","51.9066619873047"
"30","67.2035598754883","75.1000671386719","15.0958881378174","97.8601150512695","107.914695739746","51.6955986022949","25.3154144287109","62.0314064025879","93.6867904663086","71.9318389892578","72.1063995361328","60.0920829772949","65.9179382324219","89.395881652832","50.6575927734375","26.8587036132812","36.5131797790527","43.5185317993164","47.1415901184082","25.6970596313477","29.4397296905518","18.0288505554199","48.4678535461426","75.6708831787109","23.9030208587646","46.9338798522949","58.1408920288086","75.3322982788086","52.9080467224121"
"31","66.4143524169922","75.0070419311523","14.6857681274414","97.495491027832","108.163719177246","51.4414482116699","25.5242691040039","62.1212844848633","93.4036636352539","72.441535949707","72.2742156982422","59.9863395690918","66.0557250976562","89.1952819824219","50.8750457763672","27.0704307556152","36.4062232971191","43.6491508483887","47.3994369506836","25.4147682189941","29.8000106811523","18.5782089233398","48.205078125","76.0987396240234","23.8547668457031","47.246883392334","58.1408920288086","74.7965545654297","52.0895195007324"
"32","65.8093414306641","74.432014465332","14.2407464981079","95.1032180786133","106.402320861816","51.0208015441895","24.8454761505127","61.0181007385254","92.1404800415039","71.4879150390625","71.7288055419922","58.9777603149414","65.9265518188477","87.6825103759766","50.5237846374512","26.8708038330078","35.7397956848145","43.3182716369629","46.6460990905762","24.0460815429688","28.925048828125","17.9289722442627","47.1540145874023","75.3253555297852","23.3078575134277","46.0690116882324","56.6153831481934","75.2026901245117","51.9240760803223"
"33","65.7654571533203","75.3791198730469","13.6997365951538","96.357177734375","108.283584594727","51.6167259216309","25.115255355835","61.4675521850586","92.7938537597656","73.0991821289062","72.6937866210938","59.6772651672363","66.6930313110352","89.0532073974609","51.1175765991211","27.3486995697021","36.0385932922363","43.9190635681152","47.3971862792969","24.0375308990479","29.1051845550537","18.2086410522461","48.1203193664551","76.5348281860352","23.7984676361084","46.9009399414062","57.3909912109375","75.9458236694336","52.6206893920898"
"34","65.9583740234375","75.8865051269531","13.6735582351685","95.9836502075195","109.233444213867","51.8007545471191","24.419059753418","60.8219985961914","93.0552062988281","73.0334014892578","73.0546112060547","60.3442230224609","67.0805740356445","89.2892456054688","51.0255928039551","27.2277069091797","36.1631088256836","44.1367530822754","47.7267761230469","23.6354789733887","28.5647735595703","18.1387233734131","48.4593734741211","76.5265960693359","23.9673595428467","47.3210144042969","57.9180717468262","76.2569046020508","52.9341697692871"
"35","66.9229354858398","76.2613830566406","13.8306255340576","97.317626953125","110.585563659668","52.6420402526855","24.218900680542","61.5574417114258","93.8610305786133","73.419807434082","73.4489974975586","61.1006774902344","67.5284194946289","90.2333831787109","51.7950286865234","27.4757308959961","36.7275047302246","44.7027130126953","48.2536544799805","24.6363277435303","30.1259727478027","18.4883136749268","49.0188179016113","76.3373489379883","23.9754047393799","47.9305458068848","58.5822563171387","77.1641998291016","53.6743316650391"
"36","67.2473907470703","76.6532974243164","13.5862979888916","96.5439224243164","111.641311645508","52.8611297607422","24.0361499786377","61.1570243835449","93.9191131591797","73.7815093994141","73.2224349975586","60.4987564086914","67.545654296875","90.5621566772461","52.2131996154785","27.3426475524902","36.6859970092773","44.8333206176758","48.5361557006836","24.439582824707","29.2939052581787","18.0987720489502","48.9255676269531","76.0576171875","23.6295642852783","48.0458679199219","58.9979248046875","77.65673828125","53.7875213623047"
"37","67.2035598754883","77.0452117919922","13.2983436584473","96.8640670776367","113.45645904541","52.5281143188477","24.1579856872559","60.7729606628418","92.9753341674805","73.5759963989258","73.390251159668","59.4332504272461","66.9600143432617","90.8234710693359","52.7484550476074","27.3426475524902","36.9432945251465","44.7375411987305","48.3052253723145","24.5080108642578","29.1137657165527","16.730375289917","48.5102272033691","75.5639419555664","23.5732707977295","48.334156036377","58.7665405273438","77.7604370117188","53.578540802002"
"38","67.0895690917969","76.891845703125","13.2372598648071","97.015251159668","112.826721191406","52.6595726013184","24.3668479919434","61.5982971191406","93.0914993286133","73.8390655517578","73.4156646728516","59.5471153259277","67.0978012084961","90.8909225463867","53.3088226318359","27.5362224578857","36.6694068908691","44.7897872924805","48.3433418273926","24.5593376159668","29.6713371276855","16.9301433563232","48.8492889404297","76.4936752319336","23.8386783599854","47.1150932312012","58.8565254211426","77.9952545166016","53.4479141235352"
"39","65.9846878051758","75.3838348388672","12.9056758880615","96.3126983642578","112.243270874023","52.3791389465332","24.1804332733154","61.5574417114258","91.5887222290039","73.0087585449219","72.7555694580078","58.4165306091309","66.451904296875","90.1996765136719","53.3255424499512","27.1233997344971","36.1299057006836","44.2760543823242","48.1953659057617","24.5422325134277","29.1480770111084","15.9113368988037","48.5780410766602","75.5310363769531","23.4687099456787","46.9997825622559","58.5993995666504","77.3168106079102","52.9254608154297"
"40","66.475715637207","76.9855575561523","12.8882236480713","97.2642593383789","115.299423217773","53.6936569213867","24.2419872283936","62.9629745483398","93.4036636352539","74.1845169067383","73.6018371582031","58.6198616027832","67.8729095458984","91.8856353759766","53.7855339050293","27.2270622253418","36.6196022033691","44.9029808044434","48.6863670349121","24.8330783843994","29.4397296905518","14.3731412887573","48.9594764709473","77.1601333618164","23.5008850097656","47.4692802429199","59.3664512634277","78.8824691772461","53.578540802002"
"41","67.2035598754883","76.8748016357422","13.2634391784668","98.2158355712891","115.04012298584","53.6323127746582","24.5057754516602","62.8076934814453","93.8610305786133","74.5916519165039","73.7964706420898","58.9696159362793","67.7265014648438","92.0458068847656","53.9026260375977","27.5197582244873","37.0843925476074","44.9552192687988","48.7715721130371","25.1666946411133","30.4261989593506","14.2632694244385","49.2476692199707","77.4398727416992","23.6536998748779","47.8606224060059","59.512134552002","78.6650085449219","53.813648223877"
"42","67.4929046630859","77.1474227905273","13.4030542373657","98.6071243286133","114.827095031738","53.9565582275391","24.7168045043945","63.5676956176758","94.9499740600586","75.3394775390625","74.5920104980469","59.0916328430176","68.0107116699219","92.5516052246094","54.4211578369141","27.6112232208252","37.4579124450684","45.2599754333496","49.0922012329102","25.3463325500488","30.4176216125488","10.6574993133545","49.6291122436523","78.1310043334961","23.6858692169189","48.2436408996582","59.837818145752","79.4652252197266","54.1184158325195"
"43","67.221076965332","77.3348693847656","13.2547121047974","98.0112991333008","114.475189208984","53.8601608276367","24.4706001281738","62.848575592041","94.0643157958984","75.7632675170898","74.2704086303711","58.5629386901855","68.1226654052734","92.9056701660156","54.2789840698242","27.5685405731201","37.2919006347656","45.1641960144043","49.130313873291","25.0811519622803","30.2803745269775","11.6463384628296","49.5443534851074","77.9746780395508","23.7582530975342","48.0354804992676","59.846378326416","79.8566436767578","54.336109161377"
"44","67.4490432739258","77.8290252685547","13.3681488037109","98.7849807739258","114.882659912109","54.3859748840332","24.5497379302979","62.9139289855957","94.7467269897461","75.813117980957","74.7104797363281","59.360050201416","68.5188140869141","94.1364288330078","54.4797019958496","27.7087955474854","37.7484016418457","45.4167060852051","49.6078643798828","25.3719997406006","30.6921215057373","12.2356472015381","49.9003601074219","78.7645416259766","23.9351940155029","48.2519721984863","60.3477516174316","80.6655654907227","54.8585777282715"
"45","67.3613739013672","77.5052642822266","13.2634391784668","98.8917007446289","115.484619140625","54.4560775756836","24.6376647949219","62.5298805236816","94.5579605102539","75.8796081542969","74.676628112793","59.2380294799805","68.6996688842773","93.8329238891602","54.4462547302246","27.7575759887695","37.9309959411621","45.4341239929199","49.6885719299316","25.3548851013184","30.7521591186523","11.6663160324097","50.1546478271484","78.0734100341797","23.9834499359131","48.6682929992676","60.0477981567383","81.0134735107422","55.1023941040039"
"46","66.0548324584961","76.3210067749023","12.9056758880615","97.0644302368164","113.734298706055","53.9653167724609","24.1100921630859","62.0559234619141","93.2076568603516","75.3976516723633","73.5510635375977","58.6523933410645","68.1829376220703","92.5937652587891","53.9360771179199","27.3673114776611","37.3417091369629","44.9639282226562","49.7513580322266","24.8245220184326","30.040189743042","11.0270662307739","49.5358657836914","77.4563217163086","23.6858692169189","48.0271530151367","59.5678634643555","80.5351028442383","54.3796501159668"
"47","66.5108184814453","77.3860015869141","12.9493064880371","97.6184387207031","115.530952453613","54.6926879882812","24.2507762908936","62.7750282287598","94.4853515625","75.9045181274414","74.2788619995117","59.6935157775879","68.8460845947266","94.0268325805664","54.5131607055664","27.8551406860352","37.6737060546875","45.503776550293","50.1369819641113","25.1666946411133","30.589183807373","11.7861747741699","50.2733154296875","78.1556930541992","23.7099933624268","48.5766983032227","60.7591209411621","81.987663269043","55.328784942627"
"48","66.4231185913086","77.2496871948242","12.748610496521","96.5372695922852","115.855056762695","54.824146270752","23.9869899749756","63.0446891784668","94.6668472290039","76.5692520141602","74.5073547363281","59.6447219848633","69.3800430297852","94.498908996582","54.605167388916","28.196626663208","37.706901550293","45.573429107666","50.2244338989258","25.0127201080322","30.3404197692871","11.2068548202515","50.400447845459","77.7525405883789","23.4687099456787","48.0937614440918","60.6048583984375","82.9009628295898","55.720645904541"
"49","66.4231185913086","76.3636016845703","12.9667587280273","96.7517013549805","116.725601196289","54.7452697753906","24.013370513916","62.8322257995605","94.035270690918","76.6938858032227","74.2788619995117","58.3839874267578","69.1475143432617","94.6843566894531","54.2706184387207","28.3124885559082","37.7816009521484","45.6082611083984","49.8704452514648","24.8929576873779","30.3232688903809","10.8073225021362","50.4428520202637","77.9582138061523","23.4606685638428","48.1353988647461","60.8491172790527","82.7270050048828","55.7119331359863"
"50","67.6507568359375","77.2922897338867","13.1936321258545","98.2707138061523","117.522041320801","55.2360229492188","24.2859516143799","63.5431632995605","94.361946105957","77.0761184692383","74.6004638671875","58.7500190734863","69.2508544921875","95.2744522094727","54.5697174072266","28.5076122283936","38.1302070617676","45.7388763427734","49.854663848877","25.183801651001","30.589183807373","10.4177799224854","50.9260063171387","78.3943099975586","23.5732707977295","48.3935279846191","60.9519577026367","83.4402313232422","56.2518005371094"
"51","67.6507568359375","77.6586303710938","13.3768758773804","98.4940948486328","117.911010742188","55.2535591125488","24.3475036621094","63.4369277954102","94.1296539306641","77.0595016479492","75.2351684570312","58.782543182373","69.0097351074219","95.1227340698242","54.7634963989258","28.8186130523682","38.180004119873","45.6692161560059","49.3947219848633","25.2778968811035","31.2239608764648","10.4377565383911","51.2565765380859","78.4189910888672","23.7662944793701","48.5100898742676","60.6905555725098","83.3010787963867","55.9209098815918"
"52","68.8257751464844","79.0473709106445","13.3856039047241","99.8701400756836","119.929901123047","56.4190902709961","24.875072479248","64.3930282592773","95.7413024902344","77.8322601318359","76.7077255249023","59.7016639709473","70.1637725830078","97.0953140258789","55.2268753051758","29.2210731506348","38.6282005310059","46.6357192993164","50.8557281494141","25.7141704559326","31.5670776367188","10.5576152801514","51.8583908081055","78.6411209106445","23.870849609375","49.7673873901367","61.4918785095215","85.0058822631836","57.0616111755371"
"53","68.8257751464844","79.2774124145508","13.3419742584229","99.1463623046875","119.235313415527","56.5067329406738","24.751974105835","64.6790237426758","95.8719787597656","78.0815353393555","76.8854446411133","59.5227088928223","71.0421905517578","97.4240493774414","55.4375114440918","29.2698554992676","38.8772010803223","46.5921821594238","50.5310707092285","25.8424816131592","31.9187793731689","10.6774749755859","52.0363998413086","78.9208679199219","23.8788928985596","50.0505027770996","61.7061386108398","84.9363098144531","57.3141441345215"
"54","67.641960144043","77.9823837280273","13.4728603363037","98.0026626586914","117.179397583008","55.5602645874023","24.6112880706787","64.0159683227539","94.3111190795898","77.6162109375","76.9108123779297","58.001708984375","70.6460494995117","96.5220718383789","54.5781364440918","29.3430233001709","38.6116027832031","45.7649955749512","49.5593223571777","25.3805484771729","32.2533187866211","10.54762840271","51.5956230163574","77.5961990356445","24.2166919708252","49.5425834655762","60.7762718200684","82.9183578491211","56.7307319641113"
"55","66.8089599609375","77.6075134277344","13.3594255447388","97.4754486083984","116.410720825195","54.9994125366211","25.0597248077393","63.1396026611328","93.5633773803711","77.9070434570312","77.1308746337891","57.7332992553711","70.9216232299805","95.7212524414062","53.8872756958008","29.3430233001709","38.7444000244141","45.503776550293","49.633716583252","25.0897064208984","32.3734130859375","10.1780605316162","51.6127128601074","77.1848068237305","23.9593257904053","49.6924476623535","60.8491172790527","81.0047836303711","56.4259605407715"
"56","65.9233093261719","77.8545837402344","13.1150999069214","96.2691955566406","113.317543029785","53.8514022827148","25.3059196472168","63.3876152038574","92.9027404785156","77.8738021850586","76.4961395263672","57.84716796875","70.4479598999023","94.9119720458984","53.8957023620605","29.2881412506104","38.9435997009277","44.6591758728027","49.5773506164551","24.7304229736328","32.4591903686523","11.1768894195557","51.5785446166992","76.0658264160156","23.9372959136963","49.1429023742676","60.424877166748","78.6911163330078","55.1981735229492"
"57","65.4864883422852","77.6075134277344","13.2459869384766","97.2163391113281","111.900611877441","53.4482879638672","25.7719478607178","63.6687431335449","93.3383331298828","78.0565948486328","75.5990829467773","59.2055053710938","70.5082550048828","94.6253509521484","54.1484603881836","29.4832763671875","38.7942085266113","44.3718414306641","49.1782760620117","24.7817516326904","32.5878601074219","10.8872289657593","52.2362976074219","75.687370300293","24.4674243927002","49.2844581604004","60.7505531311035","78.5432434082031","54.8498725891113"
"58","65.9806594848633","78.1186981201172","13.56884765625","97.9043502807617","112.289581298828","53.6761322021484","26.7391662597656","64.8427352905273","93.8319854736328","78.5136032104492","76.1068572998047","59.2136306762695","70.7666320800781","95.1817169189453","54.7971954345703","29.7149925231934","39.4996948242188","44.781078338623","49.6156845092773","24.9271697998047","33.1196937561035","10.6674871444702","52.8855209350586","76.6417694091797","25.0791130065918","49.7174263000488","61.389045715332","79.3869552612305","55.0762634277344"
"59","67.5072860717773","78.3998641967773","13.6735582351685","97.7882080078125","112.76188659668","54.0091438293457","26.2731399536133","64.9336700439453","93.8174743652344","78.9041519165039","76.3268814086914","59.0021476745605","71.3608627319336","96.0078506469727","54.6623954772949","29.1966762542725","39.5328979492188","45.0161743164062","49.7689895629883","24.9015140533447","32.8451919555664","10.0881671905518","52.4925765991211","76.7487487792969","25.1851387023926","49.9505729675293","61.5604476928711","79.6305084228516","55.2734527587891"
