"","ADM","BF.B","BG","CAG","CHD","CL","CLX","COST","CPB","DG","DLTR","EL","GIS","HRL","HSY","K","KDP","KHC","KMB","KO","KR","LW","MDLZ","MKC","MNST","MO","PEP","PG","PM","SJM","STZ","SYY","TAP","TGT","TSN","WBA","WMT"
"1","36.4164237976074","51.822208404541","50.0590438842773","24.7638263702393","72.1608047485352","65.6974868774414","135.439605712891","245.69645690918","35.3787422180176","132.428771972656","110.790000915527","174.339309692383","46.3124160766602","37.235179901123","124.965110778809","43.6227340698242","27.6414184570312","24.9895629882812","116.042610168457","44.5710487365723","20.8514957427979","57.7222290039062","49.5970115661621","71.9888763427734","31.7600002288818","34.9814262390137","117.37036895752","99.3079376220703","59.1652717590332","104.830192565918","173.295791625977","62.5719909667969","49.1316528320312","77.4326248168945","69.227294921875","42.3012809753418","34.0871124267578"
"2","36.2224502563477","51.5323333740234","50.0069046020508","24.3567447662354","71.7639007568359","65.1172943115234","135.737518310547","244.575286865234","35.0855674743652","132.400085449219","112.190002441406","172.767028808594","46.0980949401855","37.1007843017578","124.502075195312","43.9388961791992","27.4089088439941","25.270528793335","115.429664611816","44.4761505126953","20.0491676330566","57.251708984375","49.4091987609863","71.2688446044922","31.8899993896484","33.408447265625","117.195434570312","98.828010559082","60.729118347168","105.193771362305","171.420440673828","62.4570808410645","49.5248489379883","78.6811141967773","69.8083801269531","41.9572944641113","34.3373908996582"
"3","35.9138298034668","51.6725921630859","49.9547653198242","23.830940246582","71.9340133666992","66.0277709960938","135.991622924805","245.16340637207","34.9476089477539","130.835479736328","112.709999084473","175.244522094727","46.0123519897461","37.7548179626465","124.792633056641","44.096981048584","26.800817489624","24.4998874664307","117.302543640137","44.7953758239746","19.9049243927002","57.1764373779297","49.4807434082031","71.1488342285156","31.7800006866455","33.7494926452637","117.352905273438","99.8322982788086","59.6635513305664","105.01197052002","169.115921020508","62.8637390136719","49.5606002807617","77.8907165527344","71.1554183959961","41.5573196411133","34.3713874816895"
"4","35.6404800415039","52.0933952331543","48.555793762207","24.5009212493896","71.1307601928711","65.9742431640625","136.482269287109","244.786666870117","35.3873710632324","129.757446289062","108.949996948242","175.282638549805","46.0380821228027","36.2854804992676","124.565643310547","43.1010551452637","26.4431171417236","24.6283283233643","116.485282897949","44.6573333740234","19.6975841522217","58.8514404296875","49.6148948669434","70.6595764160156","31.6650009155273","33.9513320922852","117.064170837402","99.290168762207","60.4224815368652","104.37141418457","171.579071044922","63.3852996826172","49.5069732666016","76.9745330810547","70.4070739746094","42.3572769165039","34.2107162475586"
"5","35.7110176086426","51.3453216552734","48.3385543823242","24.5348434448242","68.7209701538086","64.5817108154297","132.872421264648","242.994583129883","34.8872566223145","130.196319580078","109.069999694824","173.900955200195","43.9890747070312","35.953987121582","121.796508789062","42.2474250793457","25.718770980835","24.7567672729492","113.573799133301","44.1051635742188","19.3189544677734","59.2843132019043","48.7027244567871","69.524169921875","31.7999992370605","33.3666877746582","115.760665893555","97.5215682983398","59.3185844421387","100.415374755859","172.624008178711","62.1564826965332","49.1137809753418","76.8757247924805","70.0108871459961","41.9012985229492","34.037670135498"
"6","35.7727432250977","51.6913032531738","47.8780174255371","21.566577911377","69.1178894042969","64.3942794799805","133.415634155273","244.069885253906","34.2750434875488","130.186798095703","108.139999389648","173.472198486328","44.7692413330078","36.079418182373","122.459274291992","42.0419120788574","25.6472244262695","24.7005767822266","114.007949829102","44.0706520080566","19.2828960418701","58.0610008239746","48.6308250427246","71.9427108764648","31.7849998474121","33.3388404846191","115.209510803223","97.5660171508789","59.7325439453125","101.18578338623","175.600296020508","62.2714309692383","49.4444236755371","77.1272430419922","70.1253356933594","43.6131935119629","34.0191345214844"
"7","35.9755477905273","51.8315620422363","48.4080772399902","22.49098777771","69.0422744750977","63.9747200012207","134.151657104492","242.856796264648","34.550968170166","128.946548461914","107.389999389648","174.482223510742","45.026439666748","36.3213233947754","121.687553405762","42.3422775268555","25.8439636230469","24.9173202514648","113.46312713623","43.9326019287109","19.5713748931885","59.6230812072754","48.4331436157227","71.545768737793","31.9150009155273","32.9560432434082","114.719589233398","97.4504852294922","60.2001647949219","99.7142028808594","183.74543762207","62.5189552307129","50.0431518554688","77.7918930053711","71.0849914550781","43.7331809997559","34.1396484375"
"8","36.5046005249023","52.5048217773438","48.912052154541","22.8132476806641","69.5053329467773","64.340690612793","133.88005065918","242.204208374023","34.5940780639648","129.623886108398","110.089996337891","173.643676757812","45.7208709716797","36.6528129577637","121.887275695801","42.1920928955078","26.3626365661621","24.4517211914062","115.284927368164","44.5192947387695","19.4722080230713","58.8420295715332","49.1609878540039","71.8642349243164","32.3849983215332","33.1926879882812","115.366981506348","98.1970138549805","59.7785377502441","100.856880187988","182.952346801758","62.4836006164551","50.3201789855957","78.0882949829102","71.278694152832","43.7171859741211","34.1798133850098"
"9","36.5839538574219","52.9256134033203","49.0163269042969","22.6181907653809","69.7982788085938","64.9298477172852","135.071655273438","243.96875","35.0424575805664","130.806869506836","109.080001831055","175.330291748047","45.9094772338867","36.9126396179199","123.55785369873","42.1367683410645","26.6130275726318","24.4998874664307","115.83829498291","44.8471488952637","19.3279705047607","58.9267311096191","49.376651763916","72.9258041381836","32.3250007629395","33.8260536193848","115.856887817383","99.0768890380859","61.1354141235352","101.78311920166","185.350158691406","63.1377830505371","50.1593284606934","78.1781311035156","71.560417175293","43.9651679992676","34.4826126098633"
"10","36.9190216064453","53.6082191467285","49.2943801879883","23.9666328430176","70.9133987426758","66.054573059082","137.516159057617","247.341506958008","35.930591583252","132.695861816406","109.75","177.264663696289","46.5867652893066","37.4233245849609","125.291976928711","44.7925415039062","27.1433086395264","25.0858917236328","117.779304504395","44.9506797790527","19.4271392822266","59.961856842041","50.1494178771973","74.9382095336914","32.9749984741211","34.2366943359375","117.221649169922","101.387596130371","61.8099975585938","103.644256591797","186.507064819336","63.7777824401855","50.8116798400879","78.950553894043","72.3351745605469","44.1491546630859","34.7050819396973"
"11","36.9807472229004","53.4492568969727","49.1901092529297","23.7970161437988","70.2424468994141","65.2868957519531","136.482269287109","246.523544311523","35.844367980957","133.516326904297","109.639999389648","176.616668701172","46.449592590332","37.1814155578613","125.528060913086","44.0811729431152","27.0354537963867","24.8771781921387","116.681091308594","44.9593048095703","19.6074352264404","60.5452766418457","49.8708610534668","74.7760925292969","32.9599990844727","33.9513320922852","116.373069763184","100.561065673828","61.4190521240234","103.436485290527","184.258544921875","63.7777824401855","50.8027381896973","79.6152114868164","72.7489776611328","44.1491546630859","34.6000289916992"
"12","36.892578125","52.7573013305664","49.5029220581055","24.1447277069092","69.9967346191406","65.5011138916016","137.454864501953","247.580444335938","35.7840118408203","132.502716064453","110.26000213623","176.521362304688","46.338134765625","37.06494140625","125.827613830566","43.812442779541","26.8916473388672","24.6363525390625","117.898452758789","44.8643989562988","19.6525096893311","60.5923385620117","49.8169479370117","73.9701538085938","33","34.1601333618164","115.970642089844","101.360931396484","61.0280914306641","103.194129943848","186.693710327148","63.9999885559082","50.4452896118164","79.8577194213867","72.1238632202148","44.3411521911621","34.828670501709"
"13","36.8308448791504","52.4019584655762","49.7809791564941","23.746129989624","69.6376342773438","65.2601013183594","136.201904296875","248.104263305664","35.7495079040527","133.439804077148","111.48999786377","175.235000610352","46.1218605041504","36.8947257995605","125.854873657227","43.3539962768555","26.4152946472168","24.4838314056396","116.519332885742","44.5106658935547","19.5713748931885","61.2416381835938","49.7630348205566","73.2151641845703","32.3800010681152","33.6520500183105","115.25325012207","100.347755432129","60.8977546691895","102.813232421875","184.771728515625","63.5466613769531","49.632080078125","78.8607330322266","72.3263626098633","44.3971405029297","34.878116607666"
"14","36.8573036193848","52.6918449401855","49.6940841674805","24.034481048584","70.2802505493164","65.5993041992188","135.378265380859","249.436828613281","35.6977844238281","134.759429931641","111.690002441406","175.60661315918","47.1513938903809","37.0022354125977","125.80948638916","43.2986640930176","26.2085723876953","25.1260318756104","117.311065673828","44.7091026306152","19.5172863006592","62.2955780029297","49.897819519043","72.9280014038086","32.5149993896484","34.1044578552246","117.589111328125","101.094299316406","61.5416831970215","102.267875671387","187.337432861328","64.0533447265625","49.9269828796387","77.1092910766602","72.2207336425781","44.4531364440918","34.909008026123"
