"","ALB","AMCR","APD","AVY","BALL","CE","CF","CTVA","DD","DOW","ECL","EMN","FCX","FMC","IFF","IP","LIN","LYB","MLM","MOS","NEM","NUE","PKG","PPG","SHW","STLD","VMC","WRK"
"44","62.4351234436035","7.82047939300537","204.714691162109","106.250694274902","75.873176574707","102.370864868164","43.7563438415527","28.7855949401855","62.0472717285156","33.7055969238281","196.712203979492","55.7697525024414","8.68182849884033","77.7778549194336","96.3266067504883","29.9224681854248","175.572174072266","55.0033988952637","244.385482788086","17.8115577697754","33.1925888061523","44.3548545837402","86.9106674194336","102.295852661133","168.950820922852","24.997163772583","137.5595703125","29.5758285522461"
"45","59.8869476318359","7.73133277893066","201.706268310547","106.232223510742","75.9017333984375","102.886451721191","43.4430961608887","28.5126132965088","61.9648742675781","32.7476959228516","196.503234863281","55.2596702575684","8.67233085632324","77.6695404052734","93.9814376831055","29.7997722625732","174.074432373047","54.2587928771973","246.180389404297","17.8115577697754","33.1581268310547","44.1204223632812","86.7990951538086","101.741394042969","167.61882019043","24.6825637817383","137.636413574219","29.6286869049072"
"46","56.7893447875977","7.65029335021973","197.551788330078","102.323020935059","74.4171752929688","97.0157699584961","42.1721992492676","27.3453693389893","60.435661315918","31.7041301727295","191.697082519531","52.5647087097168","8.38737010955811","74.7454299926758","92.8480606079102","28.7031764984131","171.404708862305","51.9196510314941","243.49772644043","16.8215065002441","33.8559226989746","42.3350486755371","84.1981964111328","98.4516754150391","164.128768920898","23.8556175231934","134.151321411133","28.4921722412109"
"47","57.60400390625","7.87720823287964","199.476806640625","103.21947479248","74.9500961303711","97.1514587402344","42.2796058654785","27.3171310424805","58.8423767089844","31.7897968292236","192.722854614258","52.8962554931641","8.3968677520752","75.3862152099609","94.7834930419922","28.9562473297119","172.018646240234","52.3107757568359","241.982650756836","16.7748050689697","33.9851455688477","42.7408103942871","84.884895324707","99.0338592529297","164.40412902832","23.9275245666504","133.287231445312","28.967924118042"
"48","56.1736106872559","7.92583274841309","201.939041137695","104.356163024902","75.1975021362305","96.988639831543","41.7873611450195","27.0441493988037","58.5676422119141","32.0623664855957","194.451614379883","52.3266563415527","8.27338600158691","75.1244964599609","93.5716781616211","28.17405128479","171.851226806641","52.4611930847168","241.451889038086","16.4945983886719","35.1050643920898","42.0284576416016","83.8290786743164","99.2556076049805","165.022094726562","23.280345916748","134.237716674805","28.4657440185547"
"49","56.192554473877","7.86910390853882","202.162887573242","105.067794799805","75.435417175293","99.0872650146484","42.3422584533691","27.4583301544189","58.6592178344727","33.1137275695801","194.508575439453","53.3808441162109","8.50135517120361","75.8555221557617","94.4696350097656","28.6725006103516","172.065185546875","54.1685371398926","243.343276977539","16.6814022064209","35.208438873291","42.6506385803223","84.5501251220703","100.752639770508","167.359481811523","23.8646087646484","134.237716674805","29.4965286254883"
"50","57.3008689880371","7.89341688156128","200.954162597656","106.278427124023","76.539306640625","101.095405578613","43.1924896240234","27.9666423797607","60.2250633239746","33.5492172241211","196.617233276367","54.9026107788086","8.66283130645752","77.1821899414062","94.8183746337891","29.6157283782959","174.567504882812","56.6580963134766","244.395141601562","17.1577453613281","34.5537147521973","44.0121994018555","85.9063720703125","101.778381347656","167.996612548828","24.206169128418","134.948135375977","30.0515766143799"
"51","58.4754943847656","7.95824861526489","202.279296875","106.805213928223","76.6632537841797","102.551765441895","43.1298408508301","27.5995311737061","62.202953338623","33.7550964355469","195.961837768555","55.5742263793945","8.729323387146","77.9132385253906","95.6814651489258","29.9838218688965","176.553466796875","58.1999549865723","245.420257568359","17.1764297485352","34.3641891479492","44.1655006408691","86.3355560302734","102.379020690918","168.659408569336","24.2690906524658","135.610610961914","30.1132507324219"
"52","57.054573059082","7.86910390853882","201.956970214844","104.641044616699","76.2056045532227","101.041145324707","42.2885551452637","26.5734882354736","61.7634124755859","33.0978889465332","194.233139038086","54.6730728149414","8.61533832550049","76.8031463623047","95.1583633422852","29.1862926483154","174.983383178711","57.0486259460449","252.451065063477","16.7374458312988","34.7949256896973","43.7867774963379","84.5501251220703","102.046348571777","168.797103881836","23.9634780883789","138.126037597656","29.0824527740479"
"53","58.07763671875","7.86910390853882","203.622314453125","106.210762023926","77.015998840332","102.958831787109","42.7449989318848","26.7617511749268","62.7065887451172","33.6838302612305","196.45573425293","55.3276748657227","8.82430934906006","78.2561721801758","97.5558700561523","29.6464061737061","175.291809082031","57.8111038208008","252.122222900391","17.0090637207031","35.3376541137695","44.454044342041","85.9578857421875","103.053611755371","171.195266723633","24.3320045471191","137.415542602539","29.945858001709"
"54","59.6501197814941","7.91772842407227","201.070526123047","105.820648193359","75.0424728393555","106.405265808105","43.1119422912598","26.7899894714355","63.1278114318848","34.333122253418","195.030990600586","57.3765411376953","9.05227851867676","78.9511032104492","99.8225936889648","30.1908645629883","174.861892700195","59.1683044433594","247.306076049805","18.1517429351807","33.8903732299805","45.4008369445801","86.2926330566406","104.735443115234","171.147308349609","25.2128868103027","137.156356811523","30.7740135192871"
"55","59.8964157104492","7.99876976013184","201.983795166016","106.062133789062","74.6515655517578","106.803276062012","43.5325965881348","26.724100112915","63.3841896057129","34.2381019592285","196.32275390625","57.8526306152344","8.94779396057129","78.8788986206055","102.751876831055","30.236873626709","177.123596191406","59.5114326477051","249.540100097656","18.3016014099121","33.3045768737793","45.2295112609863","86.3613128662109","106.990188598633","171.217727661133","24.6196441650391","139.220520019531","30.9414024353027"
"56","61.9141120910645","7.95014429092407","193.719650268555","105.346946716309","71.5720672607422","109.372283935547","43.7205390930176","27.0629711151123","64.5654296875","35.1962051391602","190.709243774414","59.9014778137207","9.21375751495361","78.5359344482422","104.556518554688","30.7966804504395","173.095489501953","62.1114730834961","244.772308349609","18.9010410308838","32.7877044677734","46.1943321228027","86.2840423583984","107.664779663086","167.468338012695","26.0398330688477","136.388305664062","31.6726531982422"
"57","64.6801681518555","8.25371074676514","191.409606933594","105.597747802734","68.5402297973633","111.552307128906","45.4478797912598","26.884126663208","65.3804092407227","36.6768913269043","187.365737915039","63.1915550231934","9.61270236968994","78.1569290161133","107.982734680176","31.6172065734863","173.572158813477","64.8716430664062","248.369918823242","20.0249881744385","32.873836517334","47.456714630127","89.4428939819336","108.367065429688","167.052108764648","27.66676902771","136.465103149414","33.3554000854492"
"58","65.5990142822266","8.31934547424316","193.701782226562","104.956848144531","68.5307159423828","112.44783782959","45.0898857116699","27.5524616241455","65.5177536010742","37.1203117370605","187.299285888672","63.4551086425781","9.57470703125","80.2055816650391","111.121253967285","32.0849876403809","175.338531494141","65.3520050048828","249.955963134766","20.5963249206543","33.4790954589844","48.0248031616211","92.7819595336914","108.745956420898","168.867553710938","28.6015701293945","139.460525512695","34.4302520751953"
"59","65.9780731201172","8.28653049468994","197.578689575195","104.956848144531","69.9417495727539","112.348327636719","43.9442939758301","28.1454944610596","65.2796783447266","37.1915702819824","187.850189208984","63.4806175231934","9.85017204284668","81.1893157958984","110.807418823242","32.4607391357422","179.039489746094","63.8804206848145","252.673461914062","20.5869598388672","33.4272155761719","48.4125328063965","92.5484848022461","109.235702514648","172.565719604492","28.6824684143066","139.12451171875","33.8663940429688"
"60","65.9780731201172","8.38498115539551","198.984359741211","108.254165649414","69.3411026000977","113.515228271484","44.6692390441895","28.3525905609131","67.3399963378906","38.1655120849609","188.914016723633","64.6979217529297","10.2206230163574","82.1730499267578","110.981788635254","32.8058242797852","179.590927124023","65.7789916992188","255.352340698242","21.2144985198975","33.392635345459","48.3313751220703","93.7071914672852","110.316879272461","173.388595581055","28.4218006134033","141.687927246094","34.4390602111816"
"61","65.5590286254883","7.93373775482178","192.716857910156","104.90111541748","68.8357925415039","112.57447052002","45.9490852355957","27.6748332977295","66.0580062866211","38.8068771362305","182.897109985352","63.6863555908203","9.94515895843506","82.2091522216797","106.387336730957","32.5757751464844","176.189025878906","68.3714065551758","254.530303955078","21.5142211914062","33.2715835571289","47.9346351623535","91.5454483032227","106.602073669434","168.896377563477","28.5746078491211","139.815780639648","33.4082679748535"
"62","64.530517578125","8.00757789611816","198.384460449219","106.535835266113","71.5053329467773","112.149337768555","45.2688941955566","27.2794818878174","65.2430419921875","38.0071411132812","185.477127075195","62.3147239685059","9.88816833496094","81.8120574951172","106.56169128418","32.0313110351562","179.665679931641","67.8605575561523","258.47607421875","20.4277381896973","34.2399864196777","47.871509552002","90.8104629516602","108.311630249023","172.107894897461","27.8285541534424","142.196731567383","32.8091735839844"
